背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,長岡 望悠,4,■,■,□,■,,34,12,3,35.3,3.00,6,1,1,16.7,1,0.25,12,0,1,6,12.5,2,1.0,0.0,50.0
2,,古藤 千鶴,4,■,■,□,■,,1,0,0,0.0,-,0,0,0,-,1,0.25,9,0,2,1,2.8,0,0.0,0.0,-
3,,新鍋 理沙,3,■,■,,■,,14,5,1,35.7,1.67,0,0,0,-,1,0.33,13,1,3,2,10.0,13,10.0,0.0,76.9
4,,岩坂 名奈,4,■,■,■,■,,11,5,0,45.5,1.25,0,0,0,-,2,0.50,13,1,1,8,23.1,0,0.0,0.0,-
5,,水田 祐未,2,,□,■,,,2,1,0,50.0,0.50,0,0,0,-,1,0.50,5,0,0,0,0.0,0,0.0,0.0,-
6,,石井 優希,4,■,■,■,■,,44,17,2,38.6,4.25,0,0,0,-,0,-,14,2,3,1,14.6,24,17.0,0.0,70.8
7,L,筒井 視穂子,3,,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,野本 梨佳,4,□,□,■,□,,9,5,0,55.6,1.25,0,0,0,-,1,0.25,2,0,0,2,25.0,5,2.0,0.0,40.0
9,,平井 香菜子,3,■,■,,■,,9,7,0,77.8,2.33,0,0,0,-,3,1.00,9,1,0,2,16.7,0,0.0,0.0,-
11,,狩野 舞子,4,□,□,■,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,3,25.0,0,0.0,0.0,-
12,,南 美寿希,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
20,L,筒井 さやか,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,15.0,0.0,78.9
22,,石田 瑞穂,3,□,□,■,,,8,2,2,25.0,0.67,0,0,0,-,0,-,5,1,0,2,30.0,8,3.0,0.0,37.5
23,,石橋 里紗,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,132,54,8,40.9,13.50,6,1,1,16.7,10,2.50,87,6,11,27,14.2,71,48.0,0.0,67.6
