背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,吉田 みなみ,2,,,□,,□,8,2,2,25.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,3,3.0,0.0,100.0
2,,山口 舞,5,■,■,■,■,■,24,12,2,50.0,2.40,0,0,0,-,1,0.20,12,0,0,2,4.2,1,1.0,0.0,100.0
3,,佐々木 侑,1,■,,,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,6,2.0,0.0,33.3
4,,関 李香,4,,■,■,■,■,25,9,3,36.0,2.25,0,0,0,-,5,1.25,17,3,0,7,26.8,0,0.0,0.0,-
5,,福田 舞,1,■,,,,,3,0,0,0.0,-,0,0,0,-,0,-,1,0,1,0,0.0,2,1.0,0.0,50.0
7,,佐々木 萌,5,□,■,□,□,■,40,11,2,27.5,2.20,0,0,0,-,1,0.20,13,0,0,6,11.5,16,12.0,0.0,75.0
8,,川畑 愛希,5,■,■,■,■,■,47,15,4,31.9,3.00,0,0,0,-,1,0.20,17,2,0,2,12.4,12,7.0,0.0,58.3
11,,栗原 恵,5,□,■,■,■,■,54,23,2,42.6,4.60,6,2,1,33.3,1,0.20,15,0,2,4,6.7,31,20.0,0.0,64.5
12,,村田 奈都美,3,,□,■,■,,21,6,0,28.6,2.00,0,0,0,-,1,0.33,4,0,0,2,12.5,15,12.0,0.0,80.0
14,,宮下 遥,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,2,0.40,26,1,0,12,14.6,0,0.0,0.0,-
20,L,丸山 亜季,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,15.0,0.0,75.0
22,L,卜部 里菜,3,,●,,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
24,,川畑 夏希,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,7,0,0,2,7.1,3,2.0,0.0,66.7
28,,川島 亜依美,2,■,□,,,,7,3,0,42.9,1.50,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,230,81,15,35.2,16.20,6,2,1,33.3,12,2.40,118,6,3,38,12.5,109,75.0,0.0,68.8
