背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,高橋 昌美,4,■,■,■,■,,48,21,3,43.8,5.25,13,8,2,61.5,1,0.25,16,0,1,5,7.8,26,17.0,0.0,65.4
3,,奥村 麻依,4,■,■,■,■,,20,5,1,25.0,1.25,0,0,0,-,7,1.75,9,0,0,3,8.3,0,0.0,0.0,-
5,,位田 愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,山口 かなめ,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0.0,0.0,-
9,,石川 友紀,4,■,■,■,■,,23,11,0,47.8,2.75,0,0,0,-,0,-,16,2,1,7,20.9,1,1.0,0.0,100.0
11,,上屋敷 綾,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,7,1,1,4,25.7,0,0.0,0.0,-
12,,石井 美樹,4,■,■,■,■,,54,21,2,38.9,5.25,14,2,1,14.3,1,0.25,17,0,2,3,4.4,19,12.0,0.0,63.2
13,L,横江 千秋,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,15.0,0.0,60.0
14,L,臼井 千景,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,2.0,0.0,40.0
15,,早坂 梢依,4,■,■,■,■,,21,9,0,42.9,2.25,0,0,0,-,1,0.25,18,0,1,4,5.6,0,0.0,0.0,-
16,,橋本 直子,4,■,■,■,■,,3,0,0,0.0,-,0,0,0,-,2,0.50,10,0,0,4,10.0,1,0.0,0.0,0.0
チーム合計,チーム合計,チーム合計,4,,,,,,169,67,6,39.6,16.75,27,10,3,37.0,12,3.00,97,3,7,31,10.5,77,47.0,0.0,61.0
