背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,アレクサンドラ ツルンチェヴィッチ,4,■,■,■,■,,57,21,3,36.8,5.25,9,2,2,22.2,0,-,14,1,0,4,12.9,19,14.0,0.0,73.7
2,,香野 晶子,4,■,■,■,■,,15,6,1,40.0,1.50,1,0,0,0.0,2,0.50,14,0,1,6,10.7,1,0.0,0.0,0.0
3,,横田 千里,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-
5,,服部 晃佳,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,9,4.0,0.0,44.4
6,,林 蓉子,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,0,20.0,4,1.0,0.0,25.0
8,,今野 加奈子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,三橋 聡恵,4,■,■,■,■,,36,8,4,22.2,2.00,6,0,2,0.0,2,0.50,7,0,1,2,7.1,37,21.0,0.0,56.8
10,,浅津 ゆうこ,4,□,□,□,□,,11,5,0,45.5,1.25,0,0,0,-,1,0.25,1,0,0,0,0.0,0,0.0,0.0,-
12,,服部 梨花,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,森谷 史佳,4,■,■,■,■,,19,7,0,36.8,1.75,0,0,0,-,3,0.75,13,1,1,2,10.0,0,0.0,0.0,-
16,,持丸 結美子,4,■,■,■,■,,28,8,1,28.6,2.00,0,0,0,-,0,-,12,0,1,3,6.2,3,2.0,0.0,66.7
17,L,渡邉 和香里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,L,吉田 真未,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,12.0,0.0,70.6
24,,岩崎 こよみ,4,■,■,■,■,,3,1,1,33.3,0.25,0,0,0,-,0,-,11,1,2,3,14.1,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,170,56,10,32.9,14.00,16,2,4,12.5,8,2.00,83,4,6,21,10.2,90,54.0,0.0,60.0
