背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,長岡 望悠,2,■,□,,,,14,2,2,14.3,1.00,1,0,0,0.0,0,-,1,0,0,0,0.0,0,0.0,0.0,-
2,,古藤 千鶴,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0.0,0.0,-
3,,新鍋 理沙,3,■,■,■,,,22,8,1,36.4,2.67,1,0,0,0.0,0,-,7,0,1,2,7.1,24,20.0,0.0,83.3
4,,岩坂 名奈,3,■,■,■,,,6,1,0,16.7,0.33,0,0,0,-,4,1.33,11,2,1,3,21.4,0,0.0,0.0,-
5,,水田 祐未,2,,□,■,,,9,4,1,44.4,2.00,0,0,0,-,0,-,5,0,0,3,15.0,0,0.0,0.0,-
6,,石井 優希,2,□,■,,,,19,2,1,10.5,1.00,1,0,0,0.0,0,-,3,0,0,2,16.7,17,7.0,0.0,41.2
7,L,筒井 視穂子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,野本 梨佳,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,平井 香菜子,2,■,■,,,,8,1,2,12.5,0.50,0,0,0,-,0,-,4,0,0,0,0.0,1,1.0,0.0,100.0
11,,狩野 舞子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
14,,シべレ バルボザ,3,□,■,■,,,17,9,2,52.9,3.00,3,1,1,33.3,1,0.33,6,0,0,0,0.0,0,0.0,0.0,-
20,L,筒井 さやか,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,7.0,0.0,70.0
22,,石田 瑞穂,2,■,,■,,,20,4,2,20.0,2.00,4,0,1,0.0,0,-,4,0,0,1,6.2,16,13.0,0.0,81.2
24,,中大路 絢野,3,□,□,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,7,0,1,2,7.1,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,118,32,11,27.1,10.67,10,1,2,10.0,5,1.67,52,2,4,13,9.3,68,48.0,0.0,70.6
