背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,L,山形 美沙紀,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,12.0,0.0,44.4
3,,川口 美久,3,■,■,■,,,36,11,1,30.6,3.67,0,0,0,-,0,-,10,0,2,5,12.5,5,3.0,0.0,60.0
4,,福田 みつ子,3,■,■,■,,,19,7,1,36.8,2.33,0,0,0,-,1,0.33,13,1,2,4,13.8,0,0.0,0.0,-
6,,山口 いよな,3,■,■,■,,,11,4,0,36.4,1.33,0,0,0,-,0,-,8,0,0,2,6.2,16,4.0,0.0,25.0
7,,橋田 紗綾,3,■,■,■,,,29,8,2,27.6,2.67,0,0,0,-,0,-,8,0,0,1,3.1,17,11.0,0.0,64.7
8,L,佐藤 みなみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,矢城 あさみ,3,■,■,■,,,25,10,0,40.0,3.33,0,0,0,-,3,1.00,8,0,0,1,3.1,0,0.0,0.0,-
11,,永溝 友美子,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0.0,0.0,-
12,,平山 璃紗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,和多 桃子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,10,0,0,4,10.0,1,0.0,0.0,0.0
14,,武次 稜佳,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
15,,前田 舞,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,福島 里奈,3,□,□,□,,,1,0,0,0.0,-,0,0,0,-,1,0.33,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,121,40,4,33.1,13.33,0,0,0,-,5,1.67,67,1,4,20,8.7,66,30.0,0.0,45.5
