背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,L,矢山 美沙,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,平川 実愛,3,■,■,■,,,21,8,0,38.1,2.67,1,1,0,100.0,0,-,5,0,0,3,15.0,12,5.0,0.0,41.7
3,L,福田 有里,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,8.0,0.0,42.1
4,,田井 琴美,3,■,■,■,,,14,2,2,14.3,0.67,0,0,0,-,0,-,14,0,1,3,5.4,3,3.0,0.0,100.0
5,,大楠 鼓雪,3,■,■,■,,,20,5,0,25.0,1.67,0,0,0,-,5,1.67,14,1,1,5,14.6,2,0.0,0.0,0.0
7,,押川 真保,3,■,■,■,,,15,6,0,40.0,2.00,1,0,0,0.0,1,0.33,10,0,2,3,7.5,1,1.0,0.0,100.0
8,,吉安 遥,3,■,■,■,,,25,15,0,60.0,5.00,0,0,0,-,0,-,8,0,1,2,6.2,10,7.0,0.0,70.0
9,,松本 晴香,3,■,■,■,,,42,15,2,35.7,5.00,2,0,0,0.0,1,0.33,15,2,1,4,20.0,0,0.0,0.0,-
10,,馬場 ゆりか,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,3,18.8,8,7.0,0.0,87.5
11,,板谷 美優,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,2,2.0,0.0,100.0
12,,高本 佳澄,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,高桑 冬華,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
15,,押川 未幸,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,137,51,4,37.2,17.00,4,1,0,25.0,7,2.33,74,3,6,24,11.9,57,33.0,0.0,57.9
