背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,田代 麻樹,4,■,■,■,■,,16,9,0,56.2,2.25,0,0,0,-,4,1.00,19,1,0,3,9.2,0,0.0,0.0,-
2,,佐々原 和,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,1.0,50.0
3,,今井 里美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,吉井 奎乃,4,■,■,■,■,,64,19,2,29.7,4.75,4,0,0,0.0,1,0.25,10,0,2,3,2.5,36,16.0,5.0,51.4
5,,山本 裕香,4,■,■,■,■,,3,0,0,0.0,-,0,0,0,-,1,0.25,16,0,0,7,10.9,0,0.0,0.0,-
6,,宮井 遥,4,■,■,■,■,,51,21,3,41.2,5.25,1,0,0,0.0,0,-,16,1,3,5,9.4,0,0.0,0.0,-
7,L,尾花 佳甫,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,岡部 彩花,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,本間 真樹子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,中村 早紀子,4,■,■,■,■,,33,6,1,18.2,1.50,2,0,0,0.0,0,-,17,0,0,3,4.4,29,15.0,2.0,55.2
11,,佐々木 美帆,4,■,■,■,■,,10,3,1,30.0,0.75,0,0,0,-,2,0.50,12,1,0,3,14.6,3,2.0,0.0,66.7
12,,井上 実咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,佐野 遥香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,L,樋口 沙樹,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,6.0,5.0,56.7
チーム合計,チーム合計,チーム合計,4,,,,,,178,58,7,32.6,14.50,7,0,0,0.0,8,2.00,90,3,5,24,8.6,84,39.0,13.0,54.2
