背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,北川 海育,3,■,■,■,,,11,6,0,54.5,2.00,0,0,0,-,0,-,8,0,0,2,6.2,1,0.0,1.0,50.0
2,,正田 美友貴,2,,□,□,,,11,2,1,18.2,1.00,0,0,0,-,0,-,2,0,1,1,0.0,3,1.0,2.0,66.7
3,,磯部 成里,3,■,■,■,,,8,2,1,25.0,0.67,0,0,0,-,0,-,9,1,1,3,16.7,1,0.0,1.0,50.0
4,,長谷川 侑南,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,1,0.0,0,0.0,0.0,-
5,L,藤田 萠英,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,3.0,5.0,55.0
6,,吉里 遥,3,■,■,■,,,41,11,4,26.8,3.67,8,1,3,12.5,0,-,6,0,2,0,-8.3,2,2.0,0.0,100.0
7,,馬渡 晴菜,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
8,,吉本 梓穂,2,■,,□,,,5,3,0,60.0,1.50,0,0,0,-,0,-,3,0,0,0,0.0,9,3.0,2.0,44.4
9,,佐藤 愛美,1,□,,,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,山内 佑里子,3,□,■,■,,,20,7,2,35.0,2.33,0,0,0,-,0,-,5,0,0,0,0.0,19,10.0,5.0,65.8
11,,中田 唯香,3,■,■,■,,,18,5,1,27.8,1.67,0,0,0,-,0,-,12,2,0,5,27.1,22,12.0,7.0,70.5
12,,谷岡 初生,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,116,37,9,31.9,12.33,8,1,3,12.5,0,0.00,55,3,5,12,8.6,67,31.0,23.0,63.4
