背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,門間 希,3,■,■,■,,,13,2,0,15.4,0.67,0,0,0,-,1,0.33,10,1,3,2,15.0,0,0.0,0.0,-
2,,櫻井 樹里,2,,□,■,,,14,3,0,21.4,1.50,1,0,0,0.0,1,0.50,4,0,0,1,6.2,6,3.0,0.0,50.0
3,,山田 友香,3,■,■,■,,,25,7,0,28.0,2.33,7,3,0,42.9,1,0.33,5,0,0,0,0.0,18,8.0,0.0,44.4
5,,丸山 裕子,2,,■,□,,,4,0,0,0.0,-,0,0,0,-,4,2.00,3,0,1,1,8.3,1,1.0,0.0,100.0
6,,渡辺 佑梨子,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,1,0,1,35.0,0,0.0,0.0,-
7,,栗田 琴恵,3,■,■,■,,,3,0,0,0.0,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0.0,0.0,-
8,L,佐藤 みなみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,7.0,0.0,58.3
10,,山崎 望,3,■,■,■,,,39,14,1,35.9,4.67,10,2,0,20.0,2,0.67,6,1,0,3,29.2,22,11.0,0.0,50.0
11,,松崎 渉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,長池 彩代,3,■,■,□,,,9,1,1,11.1,0.33,0,0,0,-,0,-,5,0,0,2,10.0,6,2.0,0.0,33.3
13,L,眞鍋 春佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,田野倉 穂美,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-
16,,赤西 喜代里,3,■,□,■,,,7,2,0,28.6,0.67,0,0,0,-,1,0.33,9,2,0,5,31.7,2,2.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,114,29,2,25.4,9.67,18,5,0,27.8,10,3.33,54,5,4,19,16.9,67,34.0,0.0,50.7
