背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,渡邊 彩,3,■,■,■,,,17,7,0,41.2,2.33,0,0,0,-,1,0.33,10,0,1,1,2.5,0,0.0,0.0,-
3,,佐々木 侑,3,■,■,■,,,29,15,1,51.7,5.00,1,0,0,0.0,2,0.67,11,0,1,5,11.4,2,2.0,0.0,100.0
4,,天野 ゆかり,3,□,□,□,,,3,2,0,66.7,0.67,1,1,0,100.0,0,-,2,0,0,2,25.0,0,0.0,0.0,-
6,,佐々木 萌,3,■,■,■,,,50,18,5,36.0,6.00,12,4,1,33.3,0,-,16,0,2,4,6.2,25,22.0,0.0,88.0
9,,寺沢 美香,3,■,■,■,,,10,0,1,0.0,-,1,0,0,0.0,3,1.00,18,4,2,4,25.6,2,2.0,0.0,100.0
10,,北上 夏希,3,■,■,■,,,23,9,1,39.1,3.00,4,1,0,25.0,0,-,7,0,0,2,7.1,21,11.0,0.0,52.4
13,,酢田 眞実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,横江 千秋,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,2.0,0.0,40.0
16,,松野 由香,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,0,-,15,0,0,5,8.3,0,0.0,0.0,-
17,,新城 友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,嶋村 菜都美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,134,53,8,39.6,17.67,19,6,1,31.6,6,2.00,79,4,6,23,11.8,55,39.0,0.0,70.9
