背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,田村 真希,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
2,,川村 彩菜,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,1,0,0,26.7,0,0.0,0.0,-
3,,岡村 貴衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,石橋 ちとせ,1,,,□,,,2,0,1,0.0,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0
5,,渡邊 美菜,4,■,■,■,■,,17,9,0,52.9,2.25,0,0,0,-,2,0.50,14,2,0,5,21.8,0,0.0,0.0,-
6,,伊藤 綾子,4,■,■,■,■,,21,11,1,52.4,2.75,0,0,0,-,5,1.25,11,1,0,4,16.4,0,0.0,0.0,-
7,,江森 圭美,4,■,■,■,■,,27,10,1,37.0,2.50,0,0,0,-,0,-,27,6,2,10,27.0,6,3.0,0.0,50.0
10,,山城 未沙,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,2.0,0.0,66.7
11,,丸山 祐希,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,0,-,21,2,2,11,20.7,0,0.0,0.0,-
14,L,菅長 愛子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,10.0,0.0,83.3
16,,鈴木 悠佳子,4,■,■,■,■,,32,13,0,40.6,3.25,2,0,0,0.0,1,0.25,11,1,1,1,11.4,16,6.0,0.0,37.5
18,,佐藤 由香,4,■,■,■,■,,14,3,1,21.4,0.75,0,0,0,-,6,1.50,9,0,3,2,5.6,14,11.0,0.0,78.6
チーム合計,チーム合計,チーム合計,4,,,,,,115,47,4,40.9,11.75,2,0,0,0.0,14,3.50,97,13,8,34,19.9,53,33.0,0.0,62.3
