背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,L,大場 知英,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,11.0,0.0,61.1
5,,松山 美華,4,■,■,■,■,,8,0,2,0.0,-,0,0,0,-,1,0.25,14,0,0,5,8.9,31,16.0,0.0,51.6
6,,長岡 藍,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,岩本 理恵,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
10,,山口 弥緒,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0
11,,酒井 優希,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,1,0.25,13,0,0,3,5.8,1,1.0,0.0,100.0
12,,山下 みなみ,4,■,■,■,■,,23,10,1,43.5,2.50,0,0,0,-,3,0.75,8,0,0,3,9.4,0,0.0,0.0,-
14,,見崎 真琴,1,,,□,,,2,0,0,0.0,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0.0,0.0,-
15,,鈴木 亜矢子,4,■,■,■,■,,35,12,0,34.3,3.00,0,0,0,-,0,-,9,0,2,3,8.3,26,11.0,0.0,42.3
16,,菊地 めぐみ,4,■,■,■,■,,16,4,1,25.0,1.00,0,0,0,-,0,-,11,0,0,5,11.4,1,0.0,0.0,0.0
18,L,小岩 美麻,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,岡崎 櫻,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,10,3.0,0.0,30.0
21,,須江 はるか,4,■,■,■,■,,47,24,3,51.1,6.00,2,1,1,50.0,0,-,10,0,2,2,5.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,133,51,7,38.3,12.75,2,1,1,50.0,5,1.25,76,0,5,25,8.2,89,42.0,0.0,47.2
