背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,門間 希,3,■,■,■,,,26,10,2,38.5,3.33,1,1,0,100.0,2,0.67,12,0,2,2,4.2,4,1.0,0.0,25.0
3,,山田 友香,2,,■,■,,,18,8,1,44.4,4.00,3,0,1,0.0,0,-,5,0,1,0,0.0,15,13.0,0.0,86.7
5,,丸山 裕子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,渡辺 佑梨子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,栗田 琴恵,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,10,1,0,4,18.0,0,0.0,0.0,-
8,L,佐藤 みなみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,9.0,0.0,64.3
10,,山崎 望,3,■,■,■,,,47,11,8,23.4,3.67,6,0,3,0.0,0,-,11,1,3,4,16.4,0,0.0,0.0,-
11,,松崎 渉,2,■,,□,,,7,2,2,28.6,1.00,2,0,1,0.0,0,-,4,0,0,1,6.2,6,1.0,0.0,16.7
12,,長池 彩代,3,■,■,■,,,12,4,2,33.3,1.33,1,0,0,0.0,0,-,8,0,2,1,3.1,27,20.0,0.0,74.1
13,,眞鍋 春佳,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,1,26.2,1,0.0,0.0,0.0
14,,田野倉 穂美,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
16,,赤西 喜代里,3,■,■,■,,,17,5,2,29.4,1.67,0,0,0,-,0,-,7,0,1,3,10.7,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,127,40,17,31.5,13.33,13,1,5,7.7,3,1.00,64,3,9,17,10.4,67,44.0,0.0,65.7
