背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,渡邊 彩,3,■,■,■,,,18,7,0,38.9,2.33,0,0,0,-,2,0.67,13,1,0,1,8.1,0,0.0,0.0,-
3,,佐々木 侑,3,■,■,■,,,33,9,5,27.3,3.00,0,0,0,-,2,0.67,16,3,0,3,22.2,0,0.0,0.0,-
4,,天野 ゆかり,3,■,■,■,,,19,8,2,42.1,2.67,1,0,1,0.0,0,-,11,2,3,1,16.8,17,9.0,0.0,52.9
6,,佐々木 萌,3,■,■,■,,,65,17,3,26.2,5.67,19,5,1,26.3,1,0.33,9,0,0,2,5.6,23,17.0,0.0,73.9
9,,寺沢 美香,3,■,■,■,,,14,6,3,42.9,2.00,0,0,0,-,0,-,13,2,0,0,12.3,1,0.0,0.0,0.0
10,,北上 夏希,3,□,□,□,,,4,1,1,25.0,0.33,0,0,0,-,0,-,2,0,0,0,0.0,4,2.0,0.0,50.0
13,,酢田 眞実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,高田 真帆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,横江 千秋,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,13.0,0.0,76.5
16,,松野 由香,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,15,2,1,7,22.3,0,0.0,0.0,-
17,,新城 友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,嶋村 菜都美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,154,48,14,31.2,16.00,20,5,2,25.0,6,2.00,79,10,4,14,15.1,62,41.0,0.0,66.1
