背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,矢山 美沙,3,■,■,■,,,15,4,0,26.7,1.33,0,0,0,-,2,0.67,4,1,0,1,26.2,0,0.0,0.0,-
2,,平川 実愛,3,■,□,■,,,11,1,0,9.1,0.33,0,0,0,-,0,-,2,0,1,0,0.0,19,10.0,0.0,52.6
3,L,福田 有里,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,5.0,0.0,41.7
4,,田中 涼子,3,■,■,■,,,39,10,3,25.6,3.33,7,1,1,14.3,1,0.33,6,0,2,2,8.3,0,0.0,0.0,-
5,,大楠 鼓雪,3,■,■,■,,,14,6,2,42.9,2.00,0,0,0,-,1,0.33,9,0,1,4,11.1,1,1.0,0.0,100.0
6,,中田 明香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,L,押川 真保,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,吉安 遥,3,■,■,■,,,21,6,2,28.6,2.00,0,0,0,-,0,-,12,0,0,5,10.4,19,11.0,0.0,57.9
9,,森田 亜衣,2,□,■,,,,9,1,0,11.1,0.50,0,0,0,-,0,-,4,0,0,2,12.5,15,9.0,0.0,60.0
10,,芦澤 美加,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
11,,板谷 美優,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
12,,槇本 京子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,村尾 葉津樹,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,109,28,7,25.7,9.33,7,1,1,14.3,4,1.33,45,1,4,15,10.1,66,36.0,0.0,54.5
