背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,田村 真希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,川村 彩菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,岡村 貴衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,石橋 ちとせ,3,■,,□,□,,5,1,0,20.0,0.33,0,0,0,-,0,-,3,0,0,0,0.0,8,5.0,0.0,62.5
5,,渡邊 美菜,5,■,■,■,■,■,17,6,1,35.3,1.20,0,0,0,-,2,0.40,11,0,1,3,6.8,0,0.0,0.0,-
6,,伊藤 綾子,5,■,■,■,■,■,25,7,3,28.0,1.40,0,0,0,-,2,0.40,13,0,1,6,11.5,0,0.0,0.0,-
7,,江森 圭美,5,■,■,■,■,■,54,24,5,44.4,4.80,2,0,0,0.0,3,0.60,32,5,0,8,19.4,20,15.0,0.0,75.0
10,,山城 未沙,2,□,,,□,,2,0,1,0.0,-,2,0,1,0.0,0,-,3,0,0,1,8.3,2,1.0,0.0,50.0
11,,丸山 祐希,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,0,-,21,1,0,2,7.1,0,0.0,0.0,-
14,L,菅長 愛子,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,9.0,0.0,60.0
16,,鈴木 悠佳子,5,■,■,■,■,■,40,12,3,30.0,2.40,2,1,0,50.0,3,0.60,17,1,2,3,9.1,26,20.0,0.0,76.9
18,,佐藤 由香,5,□,■,■,■,■,45,21,3,46.7,4.20,0,0,0,-,1,0.20,8,0,1,3,9.4,26,17.0,0.0,65.4
チーム合計,チーム合計,チーム合計,5,,,,,,189,72,16,38.1,14.40,6,1,1,16.7,11,2.20,108,7,5,26,11.6,97,67.0,0.0,69.1
