背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,渡邊 彩,3,■,■,■,,,16,8,0,50.0,2.67,0,0,0,-,0,-,7,0,0,3,10.7,0,0.0,0.0,-
3,,佐々木 侑,3,■,■,■,,,31,13,0,41.9,4.33,1,1,0,100.0,1,0.33,12,0,1,5,10.4,2,1.0,0.0,50.0
4,,天野 ゆかり,3,■,■,■,,,19,7,0,36.8,2.33,4,2,0,50.0,2,0.67,7,0,2,4,14.3,23,5.0,0.0,21.7
6,,佐々木 萌,3,■,■,■,,,47,15,3,31.9,5.00,19,4,2,21.1,1,0.33,13,1,1,7,21.2,9,4.0,0.0,44.4
9,,寺沢 美香,3,■,■,■,,,13,4,2,30.8,1.33,0,0,0,-,2,0.67,13,0,1,3,5.8,1,0.0,0.0,0.0
10,,北上 夏希,2,,□,□,,,11,3,0,27.3,1.50,1,1,0,100.0,0,-,5,1,0,0,20.0,10,4.0,0.0,40.0
13,,酢田 眞実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,高田 真帆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,横江 千秋,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,5.0,0.0,55.6
16,,松野 由香,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,17,1,1,9,17.9,0,0.0,0.0,-
17,,新城 友美,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
18,,嶋村 菜都美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,137,50,5,36.5,16.67,25,8,2,32.0,6,2.00,75,3,6,32,14.4,54,19.0,0.0,35.2
