背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,田村 真希,4,□,□,□,,□,1,0,0,0.0,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
3,,岡村 貴衣,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
4,,石橋 ちとせ,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,2,1.0,0.0,50.0
5,,渡邊 美菜,5,■,■,■,■,■,15,4,2,26.7,0.80,0,0,0,-,0,-,19,0,2,5,6.6,1,1.0,0.0,100.0
6,,伊藤 綾子,5,■,■,■,■,■,26,11,1,42.3,2.20,0,0,0,-,1,0.20,12,1,0,3,12.9,0,0.0,0.0,-
7,,江森 圭美,5,■,■,■,■,■,34,17,1,50.0,3.40,1,1,0,100.0,1,0.20,20,4,2,5,23.2,32,20.0,0.0,62.5
8,,河野 舞,5,□,□,□,■,■,39,8,4,20.5,1.60,1,0,1,0.0,2,0.40,4,0,0,2,12.5,5,4.0,0.0,80.0
11,,丸山 祐希,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,0,-,19,2,1,5,15.0,0,0.0,0.0,-
14,L,菅長 愛子,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,16.0,0.0,72.7
16,,鈴木 悠佳子,5,■,■,■,■,■,55,14,3,25.5,2.80,0,0,0,-,1,0.20,12,1,0,1,10.4,25,17.0,0.0,68.0
18,,佐藤 由香,4,■,■,■,,□,20,3,1,15.0,0.75,0,0,0,-,0,-,5,0,1,0,0.0,15,4.0,0.0,26.7
チーム合計,チーム合計,チーム合計,5,,,,,,191,57,12,29.8,11.40,2,1,1,50.0,5,1.00,99,8,6,23,12.7,102,63.0,0.0,61.8
