背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,門間 希,3,■,■,■,,,15,4,1,26.7,1.33,0,0,0,-,2,0.67,8,0,0,5,15.6,1,0.0,0.0,0.0
3,,山田 友香,3,■,■,■,,,38,17,2,44.7,5.67,2,0,1,0.0,4,1.33,9,0,0,2,5.6,21,11.0,0.0,52.4
5,,丸山 裕子,3,■,■,■,,,7,2,0,28.6,0.67,0,0,0,-,2,0.67,6,0,1,1,4.2,0,0.0,0.0,-
7,,栗田 琴恵,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,19,2,0,8,20.0,0,0.0,0.0,-
8,L,佐藤 みなみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,12.0,0.0,52.2
10,,山崎 望,3,■,■,■,,,41,18,2,43.9,6.00,5,2,0,40.0,1,0.33,17,2,2,7,19.7,0,0.0,0.0,-
11,,松崎 渉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,長池 彩代,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,L,眞鍋 春佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,田野倉 穂美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,藤野 英恵,3,■,■,■,,,19,3,0,15.8,1.00,1,0,0,0.0,5,1.67,17,0,1,7,10.3,12,3.0,0.0,25.0
16,,赤西 喜代里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,大谷 牧子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,121,44,5,36.4,14.67,8,2,1,25.0,14,4.67,76,4,4,30,14.3,57,26.0,0.0,45.6
