背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,伊藤 智美,3,■,■,■,,,31,17,1,54.8,5.67,1,0,0,0.0,0,-,10,0,1,5,12.5,10,3.0,0.0,30.0
2,,徐 潔,2,■,■,,,,8,3,0,37.5,1.50,0,0,0,-,0,-,5,2,0,2,42.0,0,0.0,0.0,-
3,,伊藤 睦美,2,□,,■,,,7,3,0,42.9,1.50,0,0,0,-,2,1.00,4,0,1,1,6.2,0,0.0,0.0,-
4,,小菅 真弓,1,■,,,,,0,0,0,-,-,0,0,0,-,1,1.00,3,0,0,1,8.3,0,0.0,0.0,-
5,,色摩 知巳,3,■,■,■,,,23,15,0,65.2,5.00,2,0,0,0.0,2,0.67,9,0,0,3,8.3,11,7.0,0.0,63.6
6,,井西 彩乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,田中 弓貴,3,■,■,■,,,12,7,0,58.3,2.33,0,0,0,-,0,-,13,1,1,8,23.1,11,8.0,0.0,72.7
8,,松浦 未波,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,2,0,1,37.0,0,0.0,0.0,-
9,,位田 愛,0,,,,,,1,0,0,0.0,-,0,0,0,-,0,-,15,1,0,5,13.7,1,0.0,0.0,0.0
11,,村上 菜央,3,■,■,■,,,18,6,1,33.3,2.00,0,0,0,-,4,1.33,8,0,1,4,12.5,0,0.0,0.0,-
13,,吉川 ひかる,3,□,□,□,,,1,0,0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,1,0.0,0.0,0.0
14,L,小島 愛実,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,9.0,0.0,75.0
チーム合計,チーム合計,チーム合計,3,,,,,,101,51,2,50.5,17.00,3,0,0,0.0,9,3.00,74,6,4,30,16.9,46,27.0,0.0,58.7
