背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,南 桃加,4,■,■,■,■,,13,2,0,15.4,0.50,0,0,0,-,4,1.00,21,0,0,9,10.7,2,1.0,0.0,50.0
4,,江畑 幸子,4,■,■,■,■,,50,21,4,42.0,5.25,4,3,0,75.0,3,0.75,18,1,1,7,14.2,0,0.0,0.0,-
5,,城 美鈴,4,■,■,■,■,,47,18,4,38.3,4.50,2,0,1,0.0,1,0.25,8,1,0,2,18.8,12,6.0,0.0,50.0
6,,都澤 みどり,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,1,0.0,0.0,0.0
9,,永松 幸乃,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,19,1,1,9,17.1,0,0.0,0.0,-
10,,内田 役子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
11,,高橋 沙織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,遠井 萌仁,4,■,■,■,■,,36,12,1,33.3,3.00,2,0,0,0.0,1,0.25,11,1,1,5,18.6,25,13.0,0.0,52.0
13,,石田 小枝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,高崎 紗緒梨,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,松本 朋恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,L,斎田 杏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,L,伊関 悠,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,30,19.0,0.0,63.3
33,,フールマン フランシーヌ,4,■,■,■,■,,16,8,1,50.0,2.00,0,0,0,-,2,0.50,16,1,1,6,15.6,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,163,62,10,38.0,15.50,8,3,1,37.5,11,2.75,97,5,5,39,14.8,70,39.0,0.0,55.7
