AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
85,43,4,50.6,14.33,10,1,3,10.0,7,2.33,74,2,8,19,6.4,50,27.0,12.0,66.0,527,2021-11-14,2021,11,14,千葉県,千葉公園体育館,ヴィアティン三重,千葉ZELVA,倉田真,打田淑人,3,0,3,Win,75,55,67,15:45,16:58,260,斉藤篤,来川知裕,笈川博彰,長嶋健二,Away,85,32,9,37.6,10.67,20,8,4,40.0,9,3.00,56,1,6,10,3.6,66,35.0,10.0,60.6
110,63,6,57.3,15.75,28,13,3,46.4,11,2.75,96,6,13,19,7.8,61,38.0,16.0,75.4,528,2021-11-20,2021,11,20,千葉県,柏市中央体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,71,96,15:00,16:45,150,大塚達也,糟谷武彦,笈川博彰,長嶋健二,Home,97,39,7,40.2,9.75,13,2,3,15.4,5,1.25,72,4,9,5,4.2,80,39.0,19.0,60.6
97,39,7,40.2,9.75,13,2,3,15.4,5,1.25,72,4,9,5,4.2,80,39.0,19.0,60.6,528,2021-11-20,2021,11,20,千葉県,柏市中央体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,槌尾健,1,3,4,Lose,71,97,96,15:00,16:45,150,大塚達也,糟谷武彦,笈川博彰,長嶋健二,Away,110,63,6,57.3,15.75,28,13,3,46.4,11,2.75,96,6,13,19,7.8,61,38.0,16.0,75.4
104,45,8,43.3,15.00,10,3,2,30.0,1,0.33,66,1,12,8,0.0,71,38.0,22.0,69.0,532,2021-11-20,2021,11,20,宮崎県,早水公園体育文化センター,大同特殊鋼レッドスター,埼玉アザレア,平野晃多,,0,3,3,Lose,64,81,70,11:00,12:16,632,塚本健,江口祐一郎,徳永洋行,窪田忍,Home,92,47,6,51.1,15.67,20,9,1,45.0,13,4.33,79,0,8,11,0.9,53,37.0,8.0,77.4
92,47,6,51.1,15.67,20,9,1,45.0,13,4.33,79,0,8,11,0.9,53,37.0,8.0,77.4,532,2021-11-20,2021,11,20,宮崎県,早水公園体育文化センター,埼玉アザレア,大同特殊鋼レッドスター,相澤修,岩川泰巳,3,0,3,Win,81,64,70,11:00,12:16,632,塚本健,江口祐一郎,徳永洋行,窪田忍,Away,104,45,8,43.3,15.00,10,3,2,30.0,1,0.33,66,1,12,8,0.0,71,38.0,22.0,69.0
140,68,7,48.6,13.60,32,12,4,37.5,6,1.20,106,2,23,14,-0.2,86,58.0,14.0,75.6,533,2021-11-20,2021,11,20,宮崎県,早水公園体育文化センター,つくばユナイテッドSunGAIA,警視庁フォートファイターズ,五十嵐元,,3,2,5,Win,107,102,110,13:05,15:07,678,塚本健,外室喜英,川崎博史,永野宗敏,Home,128,54,14,42.2,10.80,22,10,2,45.5,11,2.20,103,3,15,13,2.4,83,54.0,13.0,72.9
128,54,14,42.2,10.80,22,10,2,45.5,11,2.20,103,3,15,13,2.4,83,54.0,13.0,72.9,533,2021-11-20,2021,11,20,宮崎県,早水公園体育文化センター,警視庁フォートファイターズ,つくばユナイテッドSunGAIA,平林康裕,中道元貴,2,3,5,Lose,102,107,110,13:05,15:07,678,塚本健,外室喜英,川崎博史,永野宗敏,Away,140,68,7,48.6,13.60,32,12,4,37.5,6,1.20,106,2,23,14,-0.2,86,58.0,14.0,75.6
67,37,1,55.2,12.33,17,7,0,41.2,7,2.33,74,7,9,14,11.1,35,15.0,12.0,60.0,534,2021-11-20,2021,11,20,宮崎県,早水公園体育文化センター,富士通カワサキレッドスピリッツ,奈良ドリーマーズ,山本道彦,廣本遥,3,0,3,Win,75,45,57,15:55,16:58,435,中馬義郎,佐伯昌昭,工藤紀年,松田さゆり,Home,86,30,12,34.9,10.00,10,2,2,20.0,3,1.00,46,0,11,8,-1.6,64,30.0,14.0,57.8
86,30,12,34.9,10.00,10,2,2,20.0,3,1.00,46,0,11,8,-1.6,64,30.0,14.0,57.8,534,2021-11-20,2021,11,20,宮崎県,早水公園体育文化センター,奈良ドリーマーズ,富士通カワサキレッドスピリッツ,言上真一,丹下雅行,0,3,3,Lose,45,75,57,15:55,16:58,435,中馬義郎,佐伯昌昭,工藤紀年,松田さゆり,Away,67,37,1,55.2,12.33,17,7,0,41.2,7,2.33,74,7,9,14,11.1,35,15.0,12.0,60.0
142,61,13,43.0,12.20,23,12,5,52.2,11,2.20,104,3,13,15,3.4,86,47.0,19.0,65.7,539,2021-11-21,2021,11,21,宮崎県,早水公園体育文化センター,大同特殊鋼レッドスター,警視庁フォートファイターズ,平野晃多,,2,3,5,Lose,104,102,105,10:00,11:57,739,中馬義郎,佐伯昌昭,川崎博史,松田さゆり,Home,134,62,8,46.3,12.40,19,5,3,26.3,11,2.20,102,1,15,20,2.2,90,58.0,15.0,72.8
134,62,8,46.3,12.40,19,5,3,26.3,11,2.20,102,1,15,20,2.2,90,58.0,15.0,72.8,539,2021-11-21,2021,11,21,宮崎県,早水公園体育文化センター,警視庁フォートファイターズ,大同特殊鋼レッドスター,平林康裕,中道元貴,3,2,5,Win,102,104,105,10:00,11:57,739,中馬義郎,佐伯昌昭,川崎博史,松田さゆり,Away,142,61,13,43.0,12.20,23,12,5,52.2,11,2.20,104,3,13,15,3.4,86,47.0,19.0,65.7
97,52,7,53.6,17.33,12,8,0,66.7,5,1.67,73,1,14,15,1.7,53,32.0,10.0,69.8,540,2021-11-21,2021,11,21,宮崎県,早水公園体育文化センター,つくばユナイテッドSunGAIA,奈良ドリーマーズ,五十嵐元,,3,0,3,Win,75,61,72,12:45,14:03,833,塚本健,江口祐一郎,工藤紀年,永野宗敏,Home,73,32,7,43.8,10.67,13,5,3,38.5,5,1.67,63,1,10,10,1.6,59,36.0,7.0,66.9
73,32,7,43.8,10.67,13,5,3,38.5,5,1.67,63,1,10,10,1.6,59,36.0,7.0,66.9,540,2021-11-21,2021,11,21,宮崎県,早水公園体育文化センター,奈良ドリーマーズ,つくばユナイテッドSunGAIA,言上真一,丹下雅行,0,3,3,Lose,61,75,72,12:45,14:03,833,塚本健,江口祐一郎,工藤紀年,永野宗敏,Away,97,52,7,53.6,17.33,12,8,0,66.7,5,1.67,73,1,14,15,1.7,53,32.0,10.0,69.8
95,56,8,58.9,18.67,15,11,2,73.3,3,1.00,76,2,17,21,3.9,59,34.0,15.0,70.3,541,2021-11-21,2021,11,21,宮崎県,早水公園体育文化センター,富士通カワサキレッドスピリッツ,埼玉アザレア,山本道彦,廣本遥,3,0,3,Win,77,66,70,14:50,16:06,854,中馬義郎,外室喜英,徳永洋行,窪田忍,Home,83,33,5,39.8,11.00,16,9,2,56.2,6,2.00,67,1,8,9,1.9,57,27.0,9.0,55.3
83,33,5,39.8,11.00,16,9,2,56.2,6,2.00,67,1,8,9,1.9,57,27.0,9.0,55.3,541,2021-11-21,2021,11,21,宮崎県,早水公園体育文化センター,埼玉アザレア,富士通カワサキレッドスピリッツ,相澤修,岩川泰巳,0,3,3,Lose,66,77,70,14:50,16:06,854,中馬義郎,外室喜英,徳永洋行,窪田忍,Away,95,56,8,58.9,18.67,15,11,2,73.3,3,1.00,76,2,17,21,3.9,59,34.0,15.0,70.3
113,58,6,51.3,14.50,14,10,0,71.4,8,2.00,99,4,12,24,7.1,63,45.0,7.0,77.0,529,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,ヴィアティン三重,クボタスピアーズ,倉田真,打田淑人,3,1,4,Win,100,78,92,11:00,12:41,130,髙橋憲太郎,本間明,前田恭宏,山本順一,Home,128,48,14,37.5,12.00,18,6,3,33.3,7,1.75,79,4,14,9,3.5,85,46.0,13.0,61.8
128,48,14,37.5,12.00,18,6,3,33.3,7,1.75,79,4,14,9,3.5,85,46.0,13.0,61.8,529,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,クボタスピアーズ,ヴィアティン三重,川田匠,財間常文,1,3,4,Lose,78,100,92,11:00,12:41,130,髙橋憲太郎,本間明,前田恭宏,山本順一,Away,113,58,6,51.3,14.50,14,10,0,71.4,8,2.00,99,4,12,24,7.1,63,45.0,7.0,77.0
112,54,9,48.2,13.50,15,4,5,26.7,6,1.50,96,3,16,8,1.0,86,19.0,45.0,48.3,530,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,きんでんトリニティーブリッツ,上杉徹,,1,3,4,Lose,95,107,109,13:20,15:18,200,石井洋壮,岡田崇,蔭山泰史,児島廣幸,Home,120,65,10,54.2,16.25,21,12,3,57.1,8,2.00,106,6,18,18,5.7,79,28.0,41.0,61.4
120,65,10,54.2,16.25,21,12,3,57.1,8,2.00,106,6,18,18,5.7,79,28.0,41.0,61.4,530,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,サフィルヴァ北海道,今田善仁,山原健太,3,1,4,Win,107,95,109,13:20,15:18,200,石井洋壮,岡田崇,蔭山泰史,児島廣幸,Away,112,54,9,48.2,13.50,15,4,5,26.7,6,1.50,96,3,16,8,1.0,86,19.0,45.0,48.3
140,44,16,31.4,11.00,20,4,0,20.0,6,1.50,83,5,15,21,7.8,85,53.0,11.0,68.8,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home,119,49,16,41.2,12.25,13,6,1,46.2,13,3.25,96,1,11,20,3.4,65,29.0,13.0,54.6
119,49,16,41.2,12.25,13,6,1,46.2,13,3.25,96,1,11,20,3.4,65,29.0,13.0,54.6,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away,140,44,16,31.4,11.00,20,4,0,20.0,6,1.50,83,5,15,21,7.8,85,53.0,11.0,68.8
83,28,11,33.7,9.33,15,6,1,40.0,3,1.00,54,1,12,3,-2.3,62,13.0,38.0,51.6,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home,82,43,6,52.4,14.33,11,3,2,27.3,3,1.00,74,2,11,10,2.4,41,17.0,21.0,67.1
82,43,6,52.4,14.33,11,3,2,27.3,3,1.00,74,2,11,10,2.4,41,17.0,21.0,67.1,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away,83,28,11,33.7,9.33,15,6,1,40.0,3,1.00,54,1,12,3,-2.3,62,13.0,38.0,51.6
127,53,13,41.7,13.25,24,10,4,41.7,9,2.25,97,1,19,17,0.5,85,53.0,7.0,66.5,537,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,クボタスピアーズ,今田善仁,山原健太,1,3,4,Lose,96,99,112,13:00,15:01,130,高橋憲太郎,栗崎慎太郎,蔭山泰史,山本順一,Home,130,54,17,41.5,13.50,28,13,6,46.4,8,2.00,98,4,13,21,6.1,78,42.0,18.0,65.4
130,54,17,41.5,13.50,28,13,6,46.4,8,2.00,98,4,13,21,6.1,78,42.0,18.0,65.4,537,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,クボタスピアーズ,きんでんトリニティーブリッツ,川田匠,財間常文,3,1,4,Win,99,96,112,13:00,15:01,130,高橋憲太郎,栗崎慎太郎,蔭山泰史,山本順一,Away,127,53,13,41.7,13.25,24,10,4,41.7,9,2.25,97,1,19,17,0.5,85,53.0,7.0,66.5
87,33,8,37.9,11.00,16,1,2,6.2,4,1.33,61,1,12,13,2.0,56,18.0,27.0,56.2,538,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,ヴィアティン三重,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,0,3,3,Lose,59,75,71,15:40,16:57,240,石井洋壮,本間明,矢野侑理,児島廣幸,Home,81,41,4,50.6,13.67,16,10,1,62.5,6,2.00,73,5,15,8,4.5,49,18.0,17.0,54.1
81,41,4,50.6,13.67,16,10,1,62.5,6,2.00,73,5,15,8,4.5,49,18.0,17.0,54.1,538,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,ヴィアティン三重,兵庫デルフィーノ,倉田真,打田淑人,3,0,3,Win,75,59,71,15:40,16:57,240,石井洋壮,本間明,矢野侑理,児島廣幸,Away,87,33,8,37.9,11.00,16,1,2,6.2,4,1.33,61,1,12,13,2.0,56,18.0,27.0,56.2
62,37,6,59.7,12.33,15,12,0,80.0,7,2.33,74,6,10,27,13.9,44,21.0,4.0,52.3,546,2021-11-27,2021,11,27,愛知県,三好公園総合体育館,ヴォレアス北海道,きんでんトリニティーブリッツ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,57,69,12:00,13:15,0,小野将人,沢田元,北浦陽介,古澤博丈,Home,80,32,10,40.0,10.67,20,7,6,35.0,6,2.00,58,2,13,18,5.6,62,25.0,6.0,45.2
80,32,10,40.0,10.67,20,7,6,35.0,6,2.00,58,2,13,18,5.6,62,25.0,6.0,45.2,546,2021-11-27,2021,11,27,愛知県,三好公園総合体育館,きんでんトリニティーブリッツ,ヴォレアス北海道,今田善仁,山原健太,0,3,3,Lose,57,75,69,12:00,13:15,0,小野将人,沢田元,北浦陽介,古澤博丈,Away,62,37,6,59.7,12.33,15,12,0,80.0,7,2.33,74,6,10,27,13.9,44,21.0,4.0,52.3
90,45,7,50.0,15.00,10,4,0,40.0,8,2.67,73,5,7,24,12.7,53,25.0,11.0,57.5,547,2021-11-27,2021,11,27,愛知県,三好公園総合体育館,トヨタ自動車サンホークス,大同特殊鋼レッドスター,近藤浩,,3,0,3,Win,75,58,64,14:00,15:10,0,小野将人,糟谷武彦,天野圭祐,三角希実,Home,92,38,7,41.3,12.67,10,3,2,30.0,3,1.00,60,0,7,17,4.2,62,15.0,22.0,41.9
92,38,7,41.3,12.67,10,3,2,30.0,3,1.00,60,0,7,17,4.2,62,15.0,22.0,41.9,547,2021-11-27,2021,11,27,愛知県,三好公園総合体育館,大同特殊鋼レッドスター,トヨタ自動車サンホークス,平野晃多,舩倉拓登,0,3,3,Lose,58,75,64,14:00,15:10,0,小野将人,糟谷武彦,天野圭祐,三角希実,Away,90,45,7,50.0,15.00,10,4,0,40.0,8,2.67,73,5,7,24,12.7,53,25.0,11.0,57.5
108,63,7,58.3,15.75,29,17,6,58.6,5,1.25,94,8,12,30,13.3,69,39.0,11.0,64.5,553,2021-11-28,2021,11,28,愛知県,三好公園総合体育館,ヴォレアス北海道,大同特殊鋼レッドスター,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,95,77,87,11:00,12:36,0,小野将人,沢田元,天野圭祐,松井孝志,Home,95,49,7,51.6,12.25,9,7,1,77.8,6,1.50,78,1,9,18,4.2,81,33.0,11.0,47.5
95,49,7,51.6,12.25,9,7,1,77.8,6,1.50,78,1,9,18,4.2,81,33.0,11.0,47.5,553,2021-11-28,2021,11,28,愛知県,三好公園総合体育館,大同特殊鋼レッドスター,ヴォレアス北海道,平野晃多,舩倉拓登,1,3,4,Lose,77,95,87,11:00,12:36,0,小野将人,沢田元,天野圭祐,松井孝志,Away,108,63,7,58.3,15.75,29,17,6,58.6,5,1.25,94,8,12,30,13.3,69,39.0,11.0,64.5
77,35,8,45.5,11.67,12,6,1,50.0,3,1.00,74,3,8,12,5.4,49,24.0,16.0,65.3,554,2021-11-28,2021,11,28,愛知県,三好公園総合体育館,トヨタ自動車サンホークス,きんでんトリニティーブリッツ,近藤浩,,3,0,3,Win,75,62,65,13:20,14:31,0,小野将人,糟谷武彦,北浦陽介,姫野真行,Home,94,40,16,42.6,13.33,14,6,4,42.9,2,0.67,63,2,13,8,1.2,66,24.0,27.0,56.8
94,40,16,42.6,13.33,14,6,4,42.9,2,0.67,63,2,13,8,1.2,66,24.0,27.0,56.8,554,2021-11-28,2021,11,28,愛知県,三好公園総合体育館,きんでんトリニティーブリッツ,トヨタ自動車サンホークス,今田善仁,山原健太,0,3,3,Lose,62,75,65,13:20,14:31,0,小野将人,糟谷武彦,北浦陽介,姫野真行,Away,77,35,8,45.5,11.67,12,6,1,50.0,3,1.00,74,3,8,12,5.4,49,24.0,16.0,65.3
94,37,8,39.4,12.33,13,6,2,46.2,3,1.00,61,3,13,16,6.1,62,20.0,25.0,52.4,548,2021-11-27,2021,11,27,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,ヴィアティン三重,言上真一,丹下雅行,0,3,3,Lose,59,75,68,13:00,14:14,200,髙橋憲太郎,藤木博文,澤賢治,田中清,Home,78,38,6,48.7,12.67,17,7,2,41.2,10,3.33,73,4,8,16,8.2,47,19.0,10.0,51.1
78,38,6,48.7,12.67,17,7,2,41.2,10,3.33,73,4,8,16,8.2,47,19.0,10.0,51.1,548,2021-11-27,2021,11,27,奈良県,西部生涯スポーツセンター体育館,ヴィアティン三重,奈良ドリーマーズ,倉田真,,3,0,3,Win,75,59,68,13:00,14:14,200,髙橋憲太郎,藤木博文,澤賢治,田中清,Away,94,37,8,39.4,12.33,13,6,2,46.2,3,1.00,61,3,13,16,6.1,62,20.0,25.0,52.4
98,38,9,38.8,12.67,18,8,4,44.4,2,0.67,57,1,11,15,3.5,60,26.0,13.0,54.2,555,2021-11-28,2021,11,28,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,ヴィアティン三重,言上真一,丹下雅行,0,3,3,Lose,55,75,62,12:00,13:08,230,髙橋憲太郎,藤木博文,宮田裕記,田中清,Home,77,39,3,50.6,13.00,15,5,2,33.3,12,4.00,73,3,11,20,7.2,46,23.0,7.0,57.6
77,39,3,50.6,13.00,15,5,2,33.3,12,4.00,73,3,11,20,7.2,46,23.0,7.0,57.6,555,2021-11-28,2021,11,28,奈良県,西部生涯スポーツセンター体育館,ヴィアティン三重,奈良ドリーマーズ,倉田真,,3,0,3,Win,75,55,62,12:00,13:08,230,髙橋憲太郎,藤木博文,宮田裕記,田中清,Away,98,38,9,38.8,12.67,18,8,4,44.4,2,0.67,57,1,11,15,3.5,60,26.0,13.0,54.2
123,49,10,39.8,12.25,22,5,5,22.7,7,1.75,96,6,10,19,8.6,71,32.0,17.0,57.0,542,2021-11-27,2021,11,27,埼玉県,川越運動公園総合体育館,埼玉アザレア,警視庁フォートファイターズ,相澤修,徳留清智,3,1,4,Win,97,82,94,16:02,17:45,507,利根川忠史,赤川孝義,飯島毅,金子智恵美,Home,116,47,15,40.5,11.75,22,7,6,31.8,8,2.00,83,4,11,19,7.2,85,45.0,16.0,62.4
116,47,15,40.5,11.75,22,7,6,31.8,8,2.00,83,4,11,19,7.2,85,45.0,16.0,62.4,542,2021-11-27,2021,11,27,埼玉県,川越運動公園総合体育館,警視庁フォートファイターズ,埼玉アザレア,平林康裕,中道元貴,1,3,4,Lose,82,97,94,16:02,17:45,507,利根川忠史,赤川孝義,飯島毅,金子智恵美,Away,123,49,10,39.8,12.25,22,5,5,22.7,7,1.75,96,6,10,19,8.6,71,32.0,17.0,57.0
141,54,12,38.3,13.50,20,3,3,15.0,9,2.25,95,2,16,15,1.8,82,40.0,25.0,64.0,549,2021-11-28,2021,11,28,埼玉県,川越運動公園総合体育館,埼玉アザレア,つくばユナイテッドSunGAIA,相澤修,徳留清智,3,1,4,Win,96,97,105,14:40,16:34,537,利根川忠史,赤川孝義,飯島毅,萩原裕一,Home,120,52,10,43.3,13.00,19,8,2,42.1,13,3.25,98,2,14,17,2.8,77,46.0,16.0,70.1
120,52,10,43.3,13.00,19,8,2,42.1,13,3.25,98,2,14,17,2.8,77,46.0,16.0,70.1,549,2021-11-28,2021,11,28,埼玉県,川越運動公園総合体育館,つくばユナイテッドSunGAIA,埼玉アザレア,五十嵐元,,1,3,4,Lose,97,96,105,14:40,16:34,537,利根川忠史,赤川孝義,飯島毅,萩原裕一,Away,141,54,12,38.3,13.50,20,3,3,15.0,9,2.25,95,2,16,15,1.8,82,40.0,25.0,64.0
88,49,2,55.7,16.33,14,8,0,57.1,9,3.00,75,3,18,19,4.3,56,27.0,18.0,64.3,545,2021-11-27,2021,11,27,,川崎市立橘高等学校体育館,富士通カワサキレッドスピリッツ,つくばユナイテッドSunGAIA,山本道彦,廣本遥,3,0,3,Win,76,62,78,13:00,14:24,0,勝又正,尾鷲和哉,吉谷友輔,川上弘志,Home,87,36,6,41.4,12.00,18,4,3,22.2,3,1.00,63,1,7,10,2.8,54,13.0,22.0,44.4
87,36,6,41.4,12.00,18,4,3,22.2,3,1.00,63,1,7,10,2.8,54,13.0,22.0,44.4,545,2021-11-27,2021,11,27,,川崎市立橘高等学校体育館,つくばユナイテッドSunGAIA,富士通カワサキレッドスピリッツ,五十嵐元,,0,3,3,Lose,62,76,78,13:00,14:24,0,勝又正,尾鷲和哉,吉谷友輔,川上弘志,Away,88,49,2,55.7,16.33,14,8,0,57.1,9,3.00,75,3,18,19,4.3,56,27.0,18.0,64.3
105,38,8,36.2,12.67,10,1,3,10.0,6,2.00,66,2,9,12,4.2,66,25.0,29.0,59.8,543,2021-11-27,2021,11,27,東京都,日野市市民の森ふれあいホール,千葉ZELVA,クボタスピアーズ,古家康隆,大町和幸,0,3,3,Lose,64,75,77,13:00,14:23,91,富田満,饗庭和恵,細井啓太,金廣美喜夫,Home,105,47,8,44.8,15.67,12,3,1,25.0,10,3.33,73,0,7,12,1.7,56,26.0,17.0,61.6
105,47,8,44.8,15.67,12,3,1,25.0,10,3.33,73,0,7,12,1.7,56,26.0,17.0,61.6,543,2021-11-27,2021,11,27,東京都,日野市市民の森ふれあいホール,クボタスピアーズ,千葉ZELVA,川田匠,財間常文,3,0,3,Win,75,64,77,13:00,14:23,91,富田満,饗庭和恵,細井啓太,金廣美喜夫,Away,105,38,8,36.2,12.67,10,1,3,10.0,6,2.00,66,2,9,12,4.2,66,25.0,29.0,59.8
117,50,10,42.7,12.50,25,10,6,40.0,7,1.75,90,2,18,29,5.3,75,27.0,21.0,50.0,544,2021-11-27,2021,11,27,東京都,日野市市民の森ふれあいホール,東京ヴェルディ,サフィルヴァ北海道,田島一浩,檜森輝尚,1,3,4,Lose,89,94,94,15:10,16:53,126,富田満,竹澤拓人,金廣祐介,角野八重,Home,118,53,11,44.9,13.25,20,7,5,35.0,9,2.25,93,4,16,25,6.7,72,22.0,19.0,43.8
118,53,11,44.9,13.25,20,7,5,35.0,9,2.25,93,4,16,25,6.7,72,22.0,19.0,43.8,544,2021-11-27,2021,11,27,東京都,日野市市民の森ふれあいホール,サフィルヴァ北海道,東京ヴェルディ,上杉徹,,3,1,4,Win,94,89,94,15:10,16:53,126,富田満,竹澤拓人,金廣祐介,角野八重,Away,117,50,10,42.7,12.50,25,10,6,40.0,7,1.75,90,2,18,29,5.3,75,27.0,21.0,50.0
135,63,10,46.7,15.75,17,8,3,47.1,13,3.25,95,3,16,16,3.2,84,42.0,27.0,66.1,550,2021-11-28,2021,11,28,東京都,日野市市民の森ふれあいホール,サフィルヴァ北海道,千葉ZELVA,上杉徹,,3,1,4,Win,96,93,105,12:00,13:54,114,富田満,鈴木美帆,楓淳一郎,戸田幸喜,Home,126,50,8,39.7,12.50,27,8,1,29.6,9,2.25,94,4,6,15,6.6,78,43.0,17.0,66.0
126,50,8,39.7,12.50,27,8,1,29.6,9,2.25,94,4,6,15,6.6,78,43.0,17.0,66.0,550,2021-11-28,2021,11,28,東京都,日野市市民の森ふれあいホール,千葉ZELVA,サフィルヴァ北海道,古家康隆,大町和幸,1,3,4,Lose,93,96,105,12:00,13:54,114,富田満,鈴木美帆,楓淳一郎,戸田幸喜,Away,135,63,10,46.7,15.75,17,8,3,47.1,13,3.25,95,3,16,16,3.2,84,42.0,27.0,66.1
144,79,15,54.9,15.80,17,6,5,35.3,11,2.20,113,1,19,25,2.2,91,45.0,25.0,63.2,551,2021-11-28,2021,11,28,東京都,日野市市民の森ふれあいホール,東京ヴェルディ,クボタスピアーズ,田島一浩,檜森輝尚,3,2,5,Win,113,102,110,14:45,16:47,124,富田満,竹澤拓人,関野智史,橋本正太郎,Home,130,54,9,41.5,10.80,26,11,1,42.3,6,1.20,102,3,9,20,5.6,94,59.0,9.0,67.6
130,54,9,41.5,10.80,26,11,1,42.3,6,1.20,102,3,9,20,5.6,94,59.0,9.0,67.6,551,2021-11-28,2021,11,28,東京都,日野市市民の森ふれあいホール,クボタスピアーズ,東京ヴェルディ,川田匠,財間常文,2,3,5,Lose,102,113,110,14:45,16:47,124,富田満,竹澤拓人,関野智史,橋本正太郎,Away,144,79,15,54.9,15.80,17,6,5,35.3,11,2.20,113,1,19,25,2.2,91,45.0,25.0,63.2
110,64,8,58.2,16.00,24,15,2,62.5,2,0.50,96,4,11,33,9.9,74,24.0,25.0,49.3,552,2021-11-28,2021,11,28,,川崎市立橘高等学校体育館,富士通カワサキレッドスピリッツ,警視庁フォートファイターズ,山本道彦,廣本遥,3,1,4,Win,97,87,94,13:00,14:43,0,勝又正,尾鷲和哉,矢田義明,渡部仁志,Home,114,52,12,45.6,13.00,20,6,5,30.0,8,2.00,88,4,12,23,7.7,82,25.0,23.0,44.5
114,52,12,45.6,13.00,20,6,5,30.0,8,2.00,88,4,12,23,7.7,82,25.0,23.0,44.5,552,2021-11-28,2021,11,28,,川崎市立橘高等学校体育館,警視庁フォートファイターズ,富士通カワサキレッドスピリッツ,平林康裕,加藤啓,1,3,4,Lose,87,97,94,13:00,14:43,0,勝又正,尾鷲和哉,矢田義明,渡部仁志,Away,110,64,8,58.2,16.00,24,15,2,62.5,2,0.50,96,4,11,33,9.9,74,24.0,25.0,49.3
126,63,9,50.0,15.75,18,9,3,50.0,12,3.00,99,0,19,26,1.8,76,45.0,17.0,70.4,556,2021-12-04,2021,12,04,茨城県,アダストリアみとアリーナ,つくばユナイテッドSunGAIA,クボタスピアーズ,五十嵐元,,3,1,4,Win,100,85,101,11:00,12:50,195,大塚達也,伊藤薫,高橋直也,高橋賢司,Home,118,45,11,38.1,11.25,19,8,1,42.1,9,2.25,86,0,10,14,1.2,80,32.0,22.0,53.8
118,45,11,38.1,11.25,19,8,1,42.1,9,2.25,86,0,10,14,1.2,80,32.0,22.0,53.8,556,2021-12-04,2021,12,04,茨城県,アダストリアみとアリーナ,クボタスピアーズ,つくばユナイテッドSunGAIA,川田匠,財間常文,1,3,4,Lose,85,100,101,11:00,12:50,195,大塚達也,伊藤薫,高橋直也,高橋賢司,Away,126,63,9,50.0,15.75,18,9,3,50.0,12,3.00,99,0,19,26,1.8,76,45.0,17.0,70.4
