背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,明石 良介,3,■,■,■,,,28,12,3,42.9,4.00,5,2,1,40.0,0,-,20,1,3,7,13.8,1,0.0,0.0,0.0
4,,今田 善仁,1,■,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
6,,山原 健太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,鮎川 輝丈,3,■,■,■,,,13,6,2,46.2,2.00,1,0,0,0.0,0,-,11,0,0,1,2.3,14,8.0,0.0,57.1
8,,高橋 正,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,L,藤島 謙裕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,塩 大地,3,■,■,■,,,9,3,1,33.3,1.00,0,0,0,-,5,1.67,5,0,1,1,5.0,0,0.0,0.0,-
12,,佐々木 剛,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,3,2,0,0,66.7,0,0.0,0.0,-
13,L,山下 栄和,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,10.0,0.0,62.5
16,,中西 優介,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
17,,本多 尚也,3,■,■,■,,,21,8,2,38.1,2.67,1,0,0,0.0,0,-,9,1,1,0,8.9,21,16.0,0.0,76.2
18,,松田 祐和,2,■,■,,,,6,1,0,16.7,0.50,0,0,0,-,0,-,6,0,2,0,0.0,0,0.0,0.0,-
19,,橋本 峻介,2,,□,■,,,9,5,1,55.6,2.50,0,0,0,-,1,0.50,7,0,0,0,0.0,0,0.0,0.0,-
20,,毛利 光生,3,□,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,9,0,0,3,8.3,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,87,35,9,40.2,11.67,7,2,1,28.6,6,2.00,73,4,7,14,10.0,52,34.0,0.0,65.4
