背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,山元 瞳,3,■,■,■,,,33,16,2,48.5,5.33,0,0,0,-,2,0.67,14,1,0,3,12.5,3,2.0,0.0,66.7
2,,丸山 舞子,2,,□,□,,,1,1,0,100.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
4,,畑中 宏美,3,■,■,■,,,28,9,1,32.1,3.00,0,0,0,-,2,0.67,17,1,1,7,15.0,15,8.0,0.0,53.3
5,,山田 友香,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,小坂 恵里,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
8,,中野 清香,1,,□,,,,4,3,0,75.0,3.00,0,0,0,-,0,-,1,0,0,0,0.0,1,1.0,0.0,100.0
9,,寺沢 美香,3,■,■,■,,,9,3,1,33.3,1.00,0,0,0,-,1,0.33,10,0,0,1,2.5,0,0.0,0.0,-
10,,坂田 亜弥,3,■,■,■,,,7,2,0,28.6,0.67,0,0,0,-,2,0.67,12,0,1,2,4.2,0,0.0,0.0,-
11,,槌谷 優,3,■,■,■,,,23,10,5,43.5,3.33,0,0,0,-,0,-,9,0,0,5,13.9,21,15.0,0.0,71.4
13,,黒川 朝加,3,■,■,■,,,1,0,1,0.0,-,0,0,0,-,0,-,9,0,0,3,8.3,0,0.0,0.0,-
14,L,林 蓉子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,12.0,0.0,80.0
チーム合計,チーム合計,チーム合計,3,,,,,,106,44,10,41.5,14.67,0,0,0,-,7,2.33,73,2,2,21,9.7,56,38.0,0.0,67.9
