背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,井田 彩奈,4,■,■,■,■,,20,7,4,35.0,1.75,0,0,0,-,3,0.75,8,1,1,4,22.5,0,0.0,0.0,-
2,,浦辺 真希,2,■,■,,,,15,4,4,26.7,2.00,0,0,0,-,1,0.50,11,0,1,7,15.9,17,12.0,0.0,70.6
3,,大槻 めぐみ,4,■,■,■,■,,36,12,3,33.3,3.00,0,0,0,-,4,1.00,17,0,1,11,16.2,28,20.0,0.0,71.4
4,,内藤 絵莉香,4,■,■,■,□,,1,0,0,0.0,-,0,0,0,-,0,-,9,1,0,1,11.7,0,0.0,0.0,-
5,,彦坂 香奈,3,,□,□,■,,2,2,0,100.0,0.67,0,0,0,-,2,0.67,3,0,0,1,8.3,0,0.0,0.0,-
7,L,仁里 奈那美,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,4.0,0.0,44.4
8,,笠松 真梨奈,4,■,■,■,■,,30,11,2,36.7,2.75,0,0,0,-,2,0.50,13,0,0,7,13.5,9,3.0,0.0,33.3
9,,平山 麻里,4,■,■,■,■,,27,15,0,55.6,3.75,0,0,0,-,3,0.75,13,0,2,4,7.7,0,0.0,0.0,-
11,,岡 夏美,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,11,1,1,6,20.9,1,1.0,0.0,100.0
12,,松田 亜也,4,□,□,■,■,,15,6,2,40.0,1.50,0,0,0,-,0,-,11,0,0,5,11.4,25,17.0,0.0,68.0
チーム合計,チーム合計,チーム合計,4,,,,,,146,57,15,39.0,14.25,0,0,0,-,15,3.75,96,3,6,46,14.5,89,57.0,0.0,64.0
