背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,桑実 磨里,3,■,■,■,,,4,4,0,100.0,1.33,0,0,0,-,0,-,10,0,0,0,0.0,0,0.0,0.0,-
2,,小受 加代子,3,■,■,■,,,31,16,1,51.6,5.33,0,0,0,-,4,1.33,13,3,4,3,25.8,15,9.0,0.0,60.0
5,,玉川 佳奈,3,■,■,■,,,13,3,1,23.1,1.00,4,0,1,0.0,1,0.33,11,1,0,6,20.9,0,0.0,0.0,-
6,,友安 里恵,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,3,2.0,0.0,66.7
7,,小原 真美,3,■,■,■,,,5,3,1,60.0,1.00,0,0,0,-,2,0.67,11,0,0,7,15.9,1,0.0,0.0,0.0
8,,春川 裕美,3,■,■,■,,,8,4,0,50.0,1.33,0,0,0,-,0,-,13,0,0,3,5.8,0,0.0,0.0,-
9,,森田 亜衣,3,■,■,■,,,20,10,1,50.0,3.33,0,0,0,-,1,0.33,8,0,0,2,6.2,20,12.0,0.0,60.0
10,,井之上 由梨奈,2,,□,□,,,1,1,0,100.0,0.50,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-
11,L,阪根 範栄,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,0.0,57.1
12,,妹尾 菜々子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,松本 茜,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,1,0,1,41.7,2,0.0,0.0,0.0
22,,重光 啓代,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,82,41,4,50.0,13.67,4,0,1,0.0,8,2.67,75,5,4,23,13.5,55,31.0,0.0,56.4
