背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,久井 真由美,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0
2,,緒方 麻美,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,11,2,2,4,25.5,0,0.0,0.0,-
3,,佐藤 史依,3,■,■,■,,,19,8,0,42.1,2.67,1,1,0,100.0,2,0.67,6,0,4,1,4.2,24,16.0,0.0,66.7
4,,ヌネス シダルカ,3,■,■,■,,,41,22,8,53.7,7.33,11,4,5,36.4,1,0.33,17,3,4,4,21.2,4,2.0,0.0,50.0
5,,関根 和子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,齊木 美香,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,12,1,2,2,10.8,0,0.0,0.0,-
7,,中尾 巴美,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,0,-,13,0,1,1,1.9,5,4.0,0.0,80.0
9,,加藤 純功,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,福田 みつ子,3,■,■,■,,,19,11,1,57.9,3.67,0,0,0,-,2,0.67,14,1,0,2,10.7,0,0.0,0.0,-
12,,和田 絵美子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
15,,富永 真美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,L,関 舞,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,12.0,0.0,63.2
チーム合計,チーム合計,チーム合計,3,,,,,,85,44,9,51.8,14.67,12,5,5,41.7,7,2.33,74,7,14,14,13.1,54,35.0,0.0,64.8
