背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,井田 彩奈,4,■,■,■,■,,18,6,5,33.3,1.50,0,0,0,-,0,-,9,0,0,3,8.3,0,0.0,0.0,-
2,,浦辺 真希,4,■,■,■,■,,47,15,4,31.9,3.75,4,1,0,25.0,1,0.25,18,2,4,6,17.2,28,18.0,0.0,64.3
3,,大槻 めぐみ,4,■,■,■,■,,27,12,3,44.4,3.00,0,0,0,-,1,0.25,15,2,2,2,15.3,16,10.0,0.0,62.5
4,,内藤 絵莉香,4,■,■,■,■,,3,1,0,33.3,0.25,0,0,0,-,1,0.25,8,0,1,4,12.5,0,0.0,0.0,-
5,,彦坂 香奈,3,,□,□,□,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
6,,木村 雅世,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,L,仁里 奈那美,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,35,25.0,0.0,71.4
8,,笠松 真梨奈,4,■,■,■,■,,36,14,1,38.9,3.50,0,0,0,-,0,-,15,0,2,6,10.0,6,2.0,0.0,33.3
9,,平山 麻里,4,■,■,■,■,,15,5,0,33.3,1.25,0,0,0,-,1,0.25,13,1,0,4,13.8,0,0.0,0.0,-
11,,岡 夏美,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
12,,松田 亜也,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,147,53,13,36.1,13.25,4,1,0,25.0,4,1.00,86,5,9,27,12.7,85,55.0,0.0,64.7
