背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,山田 博文,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,山崎 典行,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,山中 正博,3,■,■,■,,,23,7,3,30.4,2.33,2,1,0,50.0,0,-,10,0,1,2,5.0,0,0.0,0.0,-
5,,南 裕之,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,鈴木 孝政,1,,,□,,,4,2,0,50.0,2.00,1,0,0,0.0,0,-,3,1,0,0,33.3,8,2.0,0.0,25.0
9,,丸山 利明,3,■,■,■,,,24,8,2,33.3,2.67,8,1,1,12.5,1,0.33,11,0,1,4,9.1,20,14.0,0.0,70.0
10,,末次 志朗,3,■,■,■,,,12,7,0,58.3,2.33,0,0,0,-,0,-,7,0,0,0,0.0,0,0.0,0.0,-
11,L,舩越 健太郎,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,15.0,0.0,78.9
12,,吉田 竜児,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0.0,0.0,-
13,,真鍋 政義,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,11,0,1,5,11.4,0,0.0,0.0,-
15,,古田 博幸,3,■,■,■,,,14,3,1,21.4,1.00,0,0,0,-,1,0.33,7,0,0,0,0.0,17,13.0,0.0,76.5
23,,南 克幸,3,■,■,■,,,21,10,3,47.6,3.33,8,4,2,50.0,2,0.67,13,3,0,2,23.8,1,1.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,98,37,9,37.8,12.33,19,6,3,31.6,5,1.67,65,4,4,13,10.5,65,45.0,0.0,69.2
