背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,宮下 雅寛,4,■,■,■,■,,13,5,0,38.5,1.25,0,0,0,-,2,0.50,16,0,4,3,4.7,0,0.0,0.0,-
2,,平野 信孝,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,苅谷 淳司,4,■,■,■,■,,8,2,1,25.0,0.50,0,0,0,-,5,1.25,15,0,1,3,5.0,0,0.0,0.0,-
4,,河野 裕輔,4,■,■,■,■,,45,21,3,46.7,5.25,16,9,1,56.2,2,0.50,13,0,0,3,5.8,0,0.0,0.0,-
6,,臺 光章,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,20,0,0,5,6.2,0,0.0,0.0,-
7,,下田 悟,2,,,■,■,,6,1,1,16.7,0.50,0,0,0,-,0,-,5,0,1,0,0.0,20,13.0,0.0,65.0
8,,徳元 幸人,2,■,■,,,,10,9,1,90.0,4.50,1,1,0,100.0,0,-,6,0,2,0,0.0,23,17.0,0.0,73.9
10,,直弘 龍治,3,□,□,,□,,2,0,2,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,L,山本 健之,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,32,20.0,0.0,62.5
14,,伊勢 隆一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,下村 英士,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,0,0.0,0,0.0,0.0,-
21,,サベリエフ イリア,4,■,■,■,■,,42,19,2,45.2,4.75,6,3,0,50.0,1,0.25,20,1,4,13,20.2,11,8.0,0.0,72.7
チーム合計,チーム合計,チーム合計,4,,,,,,126,57,10,45.2,14.25,23,13,1,56.5,11,2.75,99,1,13,27,7.6,86,58.0,0.0,67.4
