背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,安野 忍,3,■,■,■,,,10,2,2,20.0,0.67,0,0,0,-,4,1.33,9,0,5,0,0.0,0,0.0,0.0,-
4,,星野 知敬,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
5,,平山 譲,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
6,,桐生 志康,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,8,0,1,0,0.0,1,1.0,0.0,100.0
7,,槻舘 大輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,桑田 鎮典,3,■,■,■,,,17,5,4,29.4,1.67,6,1,2,16.7,2,0.67,7,0,1,0,0.0,13,10.0,0.0,76.9
9,,鈴木 優介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,清水 利公,3,■,■,■,,,21,8,3,38.1,2.67,5,0,1,0.0,0,-,18,0,1,3,4.2,14,11.0,0.0,78.6
12,L,八代 昌之,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,16.0,0.0,84.2
13,,立石 武史,3,■,■,■,,,9,5,1,55.6,1.67,0,0,0,-,1,0.33,4,0,0,0,0.0,0,0.0,0.0,-
15,,ベアード デビッド,3,■,■,■,,,24,7,3,29.2,2.33,1,1,0,100.0,1,0.33,6,0,1,1,4.2,13,11.0,0.0,84.6
16,,井上 譲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,82,28,13,34.1,9.33,12,2,3,16.7,8,2.67,55,0,9,4,1.8,60,49.0,0.0,81.7
