背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,宮下 雅寛,5,■,■,■,■,■,7,3,0,42.9,0.60,0,0,0,-,2,0.40,15,1,2,6,16.7,0,0.0,0.0,-
2,,平野 信孝,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,苅谷 淳司,5,■,■,■,■,■,4,2,0,50.0,0.40,0,0,0,-,6,1.20,16,0,2,2,3.1,1,1.0,0.0,100.0
4,,河野 裕輔,5,■,■,■,■,■,45,20,3,44.4,4.00,21,9,2,42.9,1,0.20,14,0,1,3,5.4,1,0.0,0.0,0.0
6,,臺 光章,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,1,0.20,23,0,0,3,3.3,0,0.0,0.0,-
7,,下田 悟,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,徳元 幸人,5,■,■,■,■,■,19,10,2,52.6,2.00,1,0,0,0.0,3,0.60,15,0,0,4,6.7,47,28.0,0.0,59.6
10,,直弘 龍治,1,,□,,,,1,0,1,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,山田 忠一,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
12,L,山本 健之,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,11.0,0.0,61.1
16,,下村 英士,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
21,,サベリエフ イリア,5,■,■,■,■,■,46,26,1,56.5,5.20,8,5,1,62.5,3,0.60,20,0,7,9,11.2,22,14.0,0.0,63.6
チーム合計,チーム合計,チーム合計,5,,,,,,122,61,7,50.0,12.20,30,14,3,46.7,16,3.20,105,1,12,27,7.4,89,54.0,0.0,60.7
