背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,中川 一,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,其田 大輔,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,12,0,1,0,0.0,0,0.0,0.0,-
3,,金近 潤,3,■,■,■,,,9,1,2,11.1,0.33,0,0,0,-,1,0.33,16,2,1,5,17.8,23,17.0,0.0,73.9
4,,山元 克之,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0.0,0.0,-
5,,前田 悟,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
7,,小林 宙史,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,西田 靖宏,3,■,■,■,,,50,31,5,62.0,10.33,20,12,3,60.0,2,0.67,11,0,3,0,0.0,1,0.0,0.0,0.0
9,,山口 雅行,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,L,置本 雅司,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,18.0,0.0,94.7
15,,五十里 朗,3,■,■,■,,,9,8,0,88.9,2.67,1,0,0,0.0,0,-,9,0,2,1,2.8,0,0.0,0.0,-
17,,半田 剛史,3,■,■,■,,,9,3,3,33.3,1.00,0,0,0,-,2,0.67,15,0,0,2,3.3,0,0.0,0.0,-
18,,砂川 登,3,■,■,■,,,18,8,0,44.4,2.67,0,0,0,-,1,0.33,13,0,1,0,0.0,32,25.0,0.0,78.1
チーム合計,チーム合計,チーム合計,3,,,,,,95,51,10,53.7,17.00,21,12,3,57.1,6,2.00,80,2,9,8,4.5,75,60.0,0.0,80.0
