背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,大平 啓輔,2,,,□,□,,1,1,0,100.0,0.50,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
3,,坂本 雄一郎,4,■,■,■,■,,8,3,0,37.5,0.75,0,0,0,-,1,0.25,10,0,1,1,2.5,0,0.0,0.0,-
5,,平山 譲,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
6,,桐生 志康,4,■,■,■,■,,2,2,0,100.0,0.50,0,0,0,-,0,-,12,0,0,2,4.2,0,0.0,0.0,-
7,,槻舘 大輔,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
8,,桑田 鎮典,4,■,■,■,■,,35,19,4,54.3,4.75,19,8,3,42.1,0,-,12,0,3,2,4.2,1,1.0,0.0,100.0
9,,鈴木 優介,2,□,,,□,,3,1,1,33.3,0.50,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
10,,清水 利公,4,■,■,■,■,,16,7,2,43.8,1.75,1,0,1,0.0,0,-,12,1,0,2,12.5,17,7.0,0.0,41.2
12,L,八代 昌之,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,44,25.0,0.0,56.8
13,,立石 武史,4,■,■,■,■,,11,5,0,45.5,1.25,0,0,0,-,7,1.75,8,0,1,2,6.2,0,0.0,0.0,-
14,,濱本 久樹,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
15,,ベアード デビッド,4,■,■,■,■,,18,8,0,44.4,2.00,2,1,0,50.0,1,0.25,19,0,3,5,6.6,18,11.0,0.0,61.1
チーム合計,チーム合計,チーム合計,4,,,,,,94,46,7,48.9,11.50,22,9,4,40.9,9,2.25,80,1,10,15,5.9,81,45.0,0.0,55.6
