背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,中川 一,4,■,■,■,■,,5,4,0,80.0,1.00,0,0,0,-,1,0.25,8,0,3,1,3.1,0,0.0,0.0,-
2,,其田 大輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,金近 潤,4,■,■,■,■,,13,7,0,53.8,1.75,0,0,0,-,2,0.50,17,2,2,10,25.3,30,18.0,0.0,60.0
4,,山元 克之,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
5,,前田 悟,4,■,■,■,■,,2,1,1,50.0,0.25,0,0,0,-,0,-,14,0,6,6,10.7,1,0.0,0.0,0.0
7,,小林 宙史,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
8,,西田 靖宏,4,■,■,■,■,,41,26,6,63.4,6.50,24,12,5,50.0,2,0.50,15,0,3,4,6.7,4,3.0,0.0,75.0
9,,山口 雅行,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0.0,0.0,-
12,L,置本 雅司,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,12.0,0.0,57.1
15,,五十里 朗,4,■,■,■,■,,17,8,1,47.1,2.00,0,0,0,-,1,0.25,8,0,0,0,0.0,14,12.0,0.0,85.7
17,,半田 剛史,3,□,,□,□,,3,2,0,66.7,0.67,0,0,0,-,1,0.33,2,0,1,0,0.0,0,0.0,0.0,-
18,,砂川 登,4,■,■,■,■,,15,8,3,53.3,2.00,0,0,0,-,1,0.25,20,0,0,4,5.0,13,9.0,0.0,69.2
チーム合計,チーム合計,チーム合計,4,,,,,,96,56,11,58.3,14.00,24,12,5,50.0,8,2.00,89,2,16,26,9.3,83,54.0,0.0,65.1
