背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,山田 博文,3,■,■,■,,,15,7,0,46.7,2.33,0,0,0,-,0,-,11,0,0,1,2.3,21,15.0,0.0,71.4
2,,山崎 典行,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,山中 正博,1,,□,,,,9,2,1,22.2,2.00,3,0,1,0.0,0,-,1,0,0,0,0.0,0,0.0,0.0,-
5,,南 裕之,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,鈴木 孝政,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
9,,丸山 利明,3,■,■,■,,,20,8,3,40.0,2.67,4,0,1,0.0,1,0.33,13,1,3,1,8.1,9,9.0,0.0,100.0
10,,末次 志朗,3,■,■,■,,,12,2,1,16.7,0.67,0,0,0,-,0,-,11,0,1,0,0.0,2,1.0,0.0,50.0
11,L,舩越 健太郎,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,30,28.0,0.0,93.3
13,,真鍋 政義,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,8,0,2,1,3.1,0,0.0,0.0,-
14,,大坪 史明,3,■,■,■,,,21,8,1,38.1,2.67,5,3,0,60.0,0,-,8,0,2,1,3.1,1,1.0,0.0,100.0
15,,古田 博幸,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
23,,南 克幸,3,■,■,■,,,15,7,1,46.7,2.33,2,1,0,50.0,4,1.33,8,0,0,1,3.1,1,1.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,93,34,7,36.6,11.33,14,4,2,28.6,5,1.67,61,1,8,5,3.4,64,55.0,0.0,85.9
