背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,中川 一,2,■,■,,,,4,1,0,25.0,0.50,0,0,0,-,1,0.50,2,0,1,0,0.0,0,0.0,0.0,-
3,,金近 潤,3,■,■,■,,,12,3,1,25.0,1.00,3,2,0,66.7,0,-,12,0,2,5,10.4,18,13.0,0.0,72.2
4,,山元 克之,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
5,,前田 悟,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,1,0.33,10,1,1,6,23.0,0,0.0,0.0,-
7,,小林 宙史,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
8,,西田 靖宏,3,■,■,■,,,32,11,5,34.4,3.67,15,5,3,33.3,2,0.67,13,2,4,1,17.3,2,0.0,0.0,0.0
9,,山口 雅行,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,L,置本 雅司,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,6.0,0.0,50.0
15,,五十里 朗,3,■,■,■,,,8,4,0,50.0,1.33,0,0,0,-,3,1.00,9,0,2,1,2.8,0,0.0,0.0,-
16,,加々見 安洋,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,半田 剛史,3,□,□,■,,,6,3,0,50.0,1.00,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-
18,,砂川 登,3,■,■,■,,,11,4,1,36.4,1.33,0,0,0,-,1,0.33,8,1,0,4,25.0,25,16.0,0.0,64.0
チーム合計,チーム合計,チーム合計,3,,,,,,75,27,7,36.0,9.00,18,7,3,38.9,8,2.67,61,4,10,21,14.8,57,35.0,0.0,61.4
