背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,大平 啓輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,坂本 雄一郎,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,2,0.67,5,0,0,0,0.0,0,0.0,0.0,-
5,,平山 譲,2,,□,■,,,5,1,0,20.0,0.50,0,0,0,-,0,-,6,0,1,3,12.5,0,0.0,0.0,-
6,,桐生 志康,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,7,0,0,2,7.1,0,0.0,0.0,-
7,,槻舘 大輔,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
8,,桑田 鎮典,3,■,■,■,,,22,11,2,50.0,3.67,9,6,0,66.7,1,0.33,12,1,4,3,12.9,16,8.0,0.0,50.0
9,,鈴木 優介,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,2,1,8.3,0,0.0,0.0,-
10,,清水 利公,3,■,■,■,,,21,10,1,47.6,3.33,2,0,0,0.0,0,-,10,0,2,3,7.5,8,5.0,0.0,62.5
12,L,八代 昌之,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,13.0,0.0,54.2
13,,立石 武史,2,■,■,,,,5,1,1,20.0,0.50,0,0,0,-,3,1.50,3,0,0,1,8.3,0,0.0,0.0,-
14,,濱本 久樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,ベアード デビッド,3,■,■,■,,,14,6,0,42.9,2.00,1,0,0,0.0,1,0.33,9,0,0,4,11.1,15,11.0,0.0,73.3
チーム合計,チーム合計,チーム合計,3,,,,,,71,31,4,43.7,10.33,12,6,0,50.0,8,2.67,56,1,10,17,9.0,63,37.0,0.0,58.7
