背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,山田 博文,3,■,■,■,,,13,3,1,23.1,1.00,0,0,0,-,0,-,8,0,0,0,0.0,11,10.0,0.0,90.9
2,,山崎 典行,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,1,1,4.2,0,0.0,0.0,-
4,,山中 正博,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,鈴木 孝政,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,丸山 利明,4,■,■,■,■,,17,11,1,64.7,2.75,3,1,0,33.3,0,-,13,0,1,3,5.8,25,15.0,0.0,60.0
10,,末次 志朗,4,■,■,■,■,,7,2,0,28.6,0.50,0,0,0,-,1,0.25,7,1,0,1,17.9,0,0.0,0.0,-
11,L,舩越 健太郎,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,15.0,0.0,75.0
13,,真鍋 政義,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,13,0,0,1,1.9,1,1.0,0.0,100.0
14,,大坪 史明,4,■,■,■,■,,28,14,3,50.0,3.50,11,7,2,63.6,1,0.25,20,2,2,8,20.0,1,0.0,0.0,0.0
15,,古田 博幸,2,,,□,■,,14,7,2,50.0,3.50,1,1,0,100.0,0,-,9,0,0,2,5.6,2,2.0,0.0,100.0
16,,竹本 勝匡,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,1,0.25,0,0,0,0,-,0,0.0,0.0,-
23,,南 克幸,4,■,■,■,■,,13,2,2,15.4,0.50,3,1,1,33.3,3,0.75,14,0,3,4,7.1,5,3.0,0.0,60.0
チーム合計,チーム合計,チーム合計,4,,,,,,93,40,9,43.0,10.00,18,10,3,55.6,6,1.50,90,3,7,20,8.9,65,46.0,0.0,70.8
