背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,諸隈 直樹,5,■,■,■,■,■,37,12,5,32.4,2.40,11,2,2,18.2,2,0.40,19,1,4,1,6.6,9,6.0,0.0,66.7
3,,増村 雅尚,5,□,□,□,■,■,27,13,0,48.1,2.60,10,6,0,60.0,5,1.00,7,1,1,4,25.7,2,2.0,0.0,100.0
4,,成田 貴志,5,■,■,■,■,■,2,1,0,50.0,0.20,0,0,0,-,2,0.40,13,0,0,2,3.8,0,0.0,0.0,-
5,,浜口 純一,5,□,□,□,□,□,1,0,0,0.0,-,0,0,0,-,0,-,6,0,1,0,0.0,0,0.0,0.0,-
6,,青山 繁,5,■,■,■,■,■,22,14,1,63.6,2.80,5,3,0,60.0,1,0.20,25,1,1,9,13.0,39,29.0,0.0,74.4
8,,金牧 貴久,4,□,□,,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,吉永 文幸,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,近藤 康史,4,■,■,■,,□,14,2,3,14.3,0.50,4,0,2,0.0,1,0.25,11,0,0,1,2.3,9,7.0,0.0,77.8
14,,川浦 博昭,5,■,■,■,■,■,19,9,2,47.4,1.80,0,0,0,-,7,1.40,12,0,2,1,2.1,0,0.0,0.0,-
15,,倉内 哲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,L,花野 裕祥,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,38,32.0,0.0,84.2
20,,尾上 健司,5,■,■,■,■,■,14,5,2,35.7,1.00,0,0,0,-,6,1.20,17,0,0,1,1.5,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,136,56,13,41.2,11.20,30,11,4,36.7,24,4.80,110,3,9,19,6.9,97,76.0,0.0,78.4
