背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,竹田 沙希,3,,■,■,■,,21,6,2,28.6,2.00,0,0,0,-,0,-,9,0,0,3,8.3,27,6.0,9.0,38.9
2,L,佐藤 澪,2,〇,〇,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,高橋 沙織,4,■,■,■,■,,30,10,3,33.3,2.50,3,0,0,0.0,0,-,18,0,2,5,4.2,28,9.0,9.0,48.2
4,,比金 桃子,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,14,0,0,7,12.5,1,0.0,0.0,0.0
5,,平松 美有紀,3,,□,■,■,,5,1,0,20.0,0.33,0,0,0,-,1,0.33,3,0,2,0,-16.7,0,0.0,0.0,-
6,,村永 奈央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,L,榊原 美沙都,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,3.0,7.0,46.4
10,,小田 桃香,1,■,,,,,6,1,1,16.7,1.00,0,0,0,-,0,-,3,1,1,2,41.7,6,3.0,0.0,50.0
11,,荒木 絵里香,4,■,■,■,■,,13,2,0,15.4,0.50,0,0,0,-,7,1.75,17,3,0,5,25.0,1,1.0,0.0,100.0
12,,渡邊 彩,2,■,■,,,,2,1,0,50.0,0.50,0,0,0,-,0,-,3,0,0,1,8.3,1,0.0,0.0,0.0
13,,オズソイ ネリマン,4,■,■,■,■,,55,28,6,50.9,7.00,12,6,3,50.0,2,0.50,16,0,0,9,14.1,0,0.0,0.0,-
15,,杉 郁香,2,,,□,□,,1,0,0,0.0,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0.0,0.0,-
16,,中屋 夏澄,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,山上 有紀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,133,49,12,36.8,12.25,15,6,3,40.0,11,2.75,86,4,6,33,12.5,78,22.0,25.0,44.2
