背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,古藤 千鶴,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-
3,,新鍋 理沙,3,,■,■,■,,15,6,1,40.0,2.00,0,0,0,-,2,0.67,8,0,1,3,6.2,2,2.0,0.0,100.0
4,,岩坂 名奈,4,■,■,■,■,,13,6,0,46.2,1.50,0,0,0,-,3,0.75,11,0,1,2,2.3,0,0.0,0.0,-
6,,石井 優希,4,■,■,■,■,,39,17,0,43.6,4.25,3,2,0,66.7,1,0.25,14,1,0,4,14.3,39,17.0,8.0,53.8
8,,野本 梨佳,1,■,,,,,9,1,1,11.1,1.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
10,,座安 琴希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,栄 絵里香,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,21,0,1,5,4.8,1,0.0,0.0,0.0
12,,今村 優香,4,□,■,■,■,,45,19,1,42.2,4.75,0,0,0,-,0,-,13,0,0,5,9.6,1,1.0,0.0,100.0
13,,帯川 きよら,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,森谷 史佳,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
16,,アキンラデウォ フォルケ,4,■,■,■,■,,13,11,0,84.6,2.75,0,0,0,-,3,0.75,14,0,0,9,16.1,2,1.0,0.0,50.0
18,L,戸江 真奈,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,L,筒井 さやか,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,9.0,1.0,52.8
25,,加藤 光,1,■,,,,,6,0,1,0.0,-,0,0,0,-,0,-,3,0,0,1,8.3,1,0.0,1.0,50.0
チーム合計,チーム合計,チーム合計,4,,,,,,141,61,4,43.3,15.25,3,2,0,66.7,9,2.25,93,1,3,30,8.3,64,30.0,10.0,54.7
