背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,向井 久子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,3,3.0,0.0,100.0
2,,小玉 佐知子,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,13,0,0,6,11.5,0,0.0,0.0,-
4,,芝田 安希,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,西脇 万里子,3,■,■,■,,,17,10,0,58.8,3.33,0,0,0,-,1,0.33,11,0,0,5,11.4,0,0.0,0.0,-
8,,冨田 寧寧,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,中川 佑美,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,1,26.2,0,0.0,0.0,-
12,,大山 加奈,3,■,■,■,,,21,11,1,52.4,3.67,2,1,1,50.0,1,0.33,16,0,0,3,4.7,9,5.0,0.0,55.6
13,,荒木 絵里香,3,■,■,■,,,22,12,1,54.5,4.00,0,0,0,-,3,1.00,6,0,2,2,8.3,1,1.0,0.0,100.0
14,L,濱口 華菜里,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,10.0,0.0,66.7
15,,中道 瞳,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,木村 沙織,3,■,■,■,,,20,9,2,45.0,3.00,0,0,0,-,2,0.67,8,0,1,1,3.1,23,12.0,0.0,52.2
25,,ニコリッチ イェレナ,3,■,■,■,,,35,16,7,45.7,5.33,1,1,0,100.0,1,0.33,15,1,3,5,15.0,8,3.0,0.0,37.5
チーム合計,チーム合計,チーム合計,3,,,,,,116,59,11,50.9,19.67,3,2,1,66.7,8,2.67,74,2,6,23,10.2,59,34.0,0.0,57.6
