背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,橋口 かおり,3,■,■,■,,,24,11,1,45.8,3.67,2,1,1,50.0,1,0.33,10,1,1,2,13.0,6,4.0,0.0,66.7
3,L,福田 優,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,18.0,0.0,58.1
4,,東山 由香,4,□,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,6,1,0,0,13.3,0,0.0,0.0,-
5,,狩野 美雪,5,■,■,■,■,■,52,21,0,40.4,4.20,0,0,0,-,1,0.20,19,0,3,4,5.3,29,24.0,0.0,82.8
6,,角田 真由美,5,■,■,■,■,■,33,19,1,57.6,3.80,0,0,0,-,3,0.60,17,0,0,5,7.4,1,1.0,0.0,100.0
7,,田中 弓貴,4,□,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,7,0,0,2,7.1,6,2.0,0.0,33.3
8,,船崎 恵視,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,1,0.20,19,1,2,4,9.5,0,0.0,0.0,-
9,,田口 恵,5,■,■,■,■,■,39,16,1,41.0,3.20,0,0,0,-,5,1.00,8,1,0,1,13.1,2,1.0,0.0,50.0
11,,西村 佳名子,5,■,■,■,■,■,30,10,4,33.3,2.00,0,0,0,-,1,0.20,20,1,1,6,11.5,30,25.0,0.0,83.3
12,,秋山 葵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,田辺 友紀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,井西 彩乃,5,□,□,□,■,■,26,6,1,23.1,1.20,1,0,0,0.0,1,0.20,5,0,0,3,15.0,6,4.0,0.0,66.7
チーム合計,チーム合計,チーム合計,5,,,,,,204,83,8,40.7,16.60,3,1,1,33.3,13,2.60,111,5,7,27,9.7,111,79.0,0.0,71.2
