背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
0,,佐々木 みき,4,■,■,,□,□,12,4,0,33.3,1.00,0,0,0,-,1,0.25,4,0,2,1,6.2,1,1.0,0.0,100.0
1,,栗原 恵,5,■,■,■,■,■,42,18,3,42.9,3.60,2,0,0,0.0,1,0.20,23,4,1,13,28.0,28,13.0,0.0,46.4
3,,フールマン フランシーヌ,5,■,■,■,■,■,37,18,3,48.6,3.60,0,0,0,-,5,1.00,18,2,3,3,14.2,0,0.0,0.0,-
4,,庄司 夕起,5,■,■,■,■,■,38,15,3,39.5,3.00,0,0,0,-,3,0.60,16,0,1,5,7.8,1,0.0,0.0,0.0
5,,多治見 麻子,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,L,吉田 実代,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,14.0,0.0,73.7
9,,榛澤 舞子,5,□,□,■,■,■,31,16,3,51.6,3.20,0,0,0,-,0,-,16,1,2,3,9.7,18,9.0,0.0,50.0
12,,小濱 ゆみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,久保庭 怜奈,5,■,■,■,■,■,2,2,0,100.0,0.40,0,0,0,-,0,-,17,2,1,4,15.3,0,0.0,0.0,-
15,,細川 麻美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,内田 役子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,江口 理代,5,■,■,■,■,■,12,4,2,33.3,0.80,0,0,0,-,0,-,17,0,3,7,10.3,28,16.0,0.0,57.1
チーム合計,チーム合計,チーム合計,5,,,,,,174,77,14,44.3,15.40,2,0,0,0.0,10,2.00,111,9,13,36,14.8,95,53.0,0.0,55.8
