背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,橋口 かおり,5,■,■,■,■,■,40,11,1,27.5,2.20,6,2,1,33.3,0,-,11,0,0,3,6.8,17,8.0,0.0,47.1
3,L,福田 優,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,33,20.0,0.0,60.6
4,,東山 由香,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0.0,0.0,-
5,,狩野 美雪,5,■,■,■,■,■,55,21,3,38.2,4.20,0,0,0,-,1,0.20,18,1,0,9,18.1,19,9.0,0.0,47.4
6,,角田 真由美,2,,,,□,□,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,田中 弓貴,5,□,□,□,□,□,1,0,1,0.0,-,0,0,0,-,0,-,8,0,1,2,6.2,0,0.0,0.0,-
8,,船崎 恵視,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,0,-,16,0,3,7,10.9,2,0.0,0.0,0.0
9,,田口 恵,5,■,■,■,■,■,36,17,1,47.2,3.40,0,0,0,-,2,0.40,11,0,1,3,6.8,8,5.0,0.0,62.5
11,,西村 佳名子,5,■,■,■,■,■,33,13,3,39.4,2.60,0,0,0,-,3,0.60,17,0,0,10,14.7,17,10.0,0.0,58.8
13,,田辺 友紀,5,■,■,■,■,■,15,3,2,20.0,0.60,0,0,0,-,0,-,14,0,0,5,8.9,1,1.0,0.0,100.0
14,,井西 彩乃,1,□,,,,,1,1,0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,仲川 香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,183,66,11,36.1,13.20,6,2,1,33.3,6,1.20,101,1,5,42,11.4,97,53.0,0.0,54.6
