背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,野田 昌代,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,成田 郁久美,3,■,■,■,,,9,1,1,11.1,0.33,0,0,0,-,0,-,14,1,4,6,16.4,33,24.0,0.0,72.7
3,,落合 真理,3,■,■,■,,,22,6,0,27.3,2.00,3,0,0,0.0,1,0.33,8,0,0,2,6.2,2,1.0,0.0,50.0
4,,先野 久美子,3,■,■,■,,,20,9,0,45.0,3.00,0,0,0,-,0,-,10,0,1,2,5.0,1,0.0,0.0,0.0
5,,小山 修加,2,,□,□,,,2,1,0,50.0,0.50,1,0,0,0.0,0,-,5,1,0,1,21.0,0,0.0,0.0,-
6,,青木 絢子,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,大村 加奈子,3,■,■,■,,,21,9,0,42.9,3.00,0,0,0,-,1,0.33,8,1,3,0,10.0,0,0.0,0.0,-
10,,鶴田 桂子,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,0,-,7,0,0,2,7.1,0,0.0,0.0,-
11,,カルカセス ケニア,3,■,■,■,,,41,21,5,51.2,7.00,11,8,2,72.7,1,0.33,11,2,3,3,25.0,0,0.0,0.0,-
12,,渡辺 真由美,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
14,L,吉田 あい,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,16.0,0.0,61.5
17,,橋本 直子,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,8,3,1,2,43.8,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,119,49,6,41.2,16.33,15,8,2,53.3,3,1.00,74,8,12,18,16.1,62,41.0,0.0,66.1
