背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,野田 昌代,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-
2,,成田 郁久美,3,■,■,■,,,6,1,0,16.7,0.33,0,0,0,-,3,1.00,9,0,1,1,2.8,32,21.0,0.0,65.6
3,,落合 真理,3,■,■,■,,,20,11,0,55.0,3.67,4,2,0,50.0,1,0.33,17,0,0,5,7.4,2,2.0,0.0,100.0
4,,先野 久美子,3,■,■,■,,,17,9,0,52.9,3.00,0,0,0,-,5,1.67,15,1,0,5,13.7,0,0.0,0.0,-
5,,小山 修加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,青木 絢子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,大村 加奈子,3,■,■,■,,,20,11,1,55.0,3.67,0,0,0,-,2,0.67,5,0,2,0,0.0,1,1.0,0.0,100.0
10,,鶴田 桂子,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,10,0,1,2,5.0,2,0.0,0.0,0.0
11,,カルカセス ケニア,3,■,■,■,,,31,13,4,41.9,4.33,6,0,2,0.0,2,0.67,9,0,1,2,5.6,0,0.0,0.0,-
12,,渡辺 真由美,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
14,L,吉田 あい,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,8.0,0.0,80.0
17,,橋本 直子,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,95,46,5,48.4,15.33,10,2,2,20.0,13,4.33,73,1,5,17,6.9,47,32.0,0.0,68.1
