背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
0,,吉澤 智恵,5,■,■,■,■,■,38,14,4,36.8,2.80,0,0,0,-,2,0.40,15,1,0,4,12.0,33,25.0,0.0,75.8
1,,ハニーフ タイーバ,5,■,■,■,■,■,62,22,4,35.5,4.40,29,8,3,27.6,3,0.60,16,0,3,3,4.7,0,0.0,0.0,-
4,,小出 真弓,3,□,□,□,,,3,0,1,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,4,2.0,0.0,50.0
5,,足立 留美,5,■,■,■,■,■,25,12,3,48.0,2.40,1,1,0,100.0,0,-,24,2,0,10,17.9,23,15.0,0.0,65.2
6,,今村 直美,3,,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,1.0,0.0,25.0
7,,内藤 香菜子,5,■,■,■,■,■,29,15,0,51.7,3.00,0,0,0,-,0,-,21,1,1,4,8.6,3,1.0,0.0,33.3
10,,井村 仁美,5,■,■,■,■,■,3,1,0,33.3,0.20,0,0,0,-,1,0.20,14,0,2,2,3.6,0,0.0,0.0,-
11,,伊地知 麻貴,3,,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,三澤 由佳,2,■,■,,,,2,0,0,0.0,-,0,0,0,-,0,-,2,0,0,1,12.5,2,0.0,0.0,0.0
16,,小松 留美,4,,□,■,■,■,18,7,1,38.9,1.75,0,0,0,-,0,-,8,0,1,1,3.1,1,0.0,0.0,0.0
18,,後藤 恵里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
33,L,和久山 志恵里,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,16.0,0.0,64.0
チーム合計,チーム合計,チーム合計,5,,,,,,180,71,13,39.4,14.20,30,9,3,30.0,6,1.20,102,4,7,25,9.5,95,60.0,0.0,63.2
