背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,橋口 かおり,1,■,,,,,3,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
3,L,福田 優,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,5.0,0.0,100.0
4,,東山 由香,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
5,,狩野 美雪,3,■,■,■,,,30,8,0,26.7,2.67,2,0,0,0.0,2,0.67,8,0,0,6,18.8,30,24.0,0.0,80.0
6,,角田 真由美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,田中 弓貴,3,■,■,□,,,14,3,1,21.4,1.00,0,0,0,-,0,-,12,2,1,5,23.8,5,3.0,0.0,60.0
8,,船崎 恵視,3,■,■,■,,,1,0,1,0.0,-,1,0,1,0.0,0,-,14,0,1,7,12.5,0,0.0,0.0,-
9,,田口 恵,3,■,■,■,,,30,9,3,30.0,3.00,0,0,0,-,2,0.67,6,0,0,2,8.3,1,0.0,0.0,0.0
11,,西村 佳名子,3,■,■,■,,,29,11,1,37.9,3.67,0,0,0,-,0,-,8,0,0,2,6.2,20,15.0,0.0,75.0
12,,秋山 葵,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,5,1,0,2,26.0,0,0.0,0.0,-
13,,田辺 友紀,2,,□,■,,,8,4,0,50.0,2.00,0,0,0,-,0,-,5,0,0,2,10.0,0,0.0,0.0,-
14,,井西 彩乃,3,□,■,■,,,24,9,2,37.5,3.00,3,0,2,0.0,2,0.67,11,1,0,6,20.9,9,9.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,139,44,8,31.7,14.67,6,0,3,0.0,6,2.00,70,4,2,33,16.4,71,56.0,0.0,78.9
