背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,杉山 祥子,5,■,■,■,■,■,28,14,1,50.0,2.80,0,0,0,-,3,0.60,14,0,1,5,8.9,0,0.0,0.0,-
3,,大貫 美奈子,5,■,■,■,■,■,2,1,0,50.0,0.20,0,0,0,-,0,-,16,0,2,6,9.4,0,0.0,0.0,-
4,,仁木 希,5,■,■,■,■,■,75,29,5,38.7,5.80,0,0,0,-,1,0.20,14,0,3,7,12.5,36,28.0,0.0,77.8
6,L,有田 佳織,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,20.0,0.0,74.1
7,,松崎 さ代子,5,■,■,■,■,■,35,12,1,34.3,2.40,1,1,0,100.0,1,0.20,5,0,2,1,5.0,3,3.0,0.0,100.0
8,,中村 真美,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,11,0,0,5,11.4,6,6.0,0.0,100.0
9,,梅尾 千草,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,渡邊 絢子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,有田 沙織,5,■,■,■,■,■,35,14,0,40.0,2.80,0,0,0,-,2,0.40,22,1,0,5,9.3,21,14.0,0.0,66.7
15,,石原 亜津子,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,内山 みなみ,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,10,5.0,0.0,50.0
21,,高崎 紗緒梨,5,■,■,■,■,■,19,8,0,42.1,1.60,0,0,0,-,1,0.20,18,0,1,11,15.3,5,1.0,0.0,20.0
チーム合計,チーム合計,チーム合計,5,,,,,,194,78,7,40.2,15.60,1,1,0,100.0,8,1.60,101,1,10,40,10.7,108,77.0,0.0,71.3
