背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,八幡 美樹,1,■,,,,,4,1,0,25.0,1.00,1,0,0,0.0,0,-,1,0,0,0,0.0,6,1.0,0.0,16.7
2,,杉山 祥子,3,■,■,■,,,21,8,0,38.1,2.67,0,0,0,-,1,0.33,5,0,1,0,0.0,0,0.0,0.0,-
3,,内藤 香菜子,3,■,■,■,,,9,4,0,44.4,1.33,0,0,0,-,1,0.33,12,0,1,2,4.2,1,1.0,0.0,100.0
4,,内田 暁子,3,■,■,■,,,28,4,0,14.3,1.33,1,0,0,0.0,1,0.33,10,0,1,1,2.5,6,2.0,0.0,33.3
5,,松浦 麻琴,3,□,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,12,2,0,4,23.3,0,0.0,0.0,-
9,,松浦 寛子,1,■,,,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
10,L,井野 亜季子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,0.0,57.1
11,,張 紫音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,モルナール ブリジトカ,3,■,■,■,,,34,9,0,26.5,3.00,10,4,0,40.0,1,0.33,9,0,1,1,2.8,21,15.0,0.0,71.4
14,,金子 早織,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0.0,0.0,-
15,L,滝口 奈美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,白垣 里紗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,鳥越 未玖,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,1.0,0.0,20.0
19,,近江 あかり,3,□,■,■,,,23,11,1,47.8,3.67,0,0,0,-,0,-,7,0,0,0,0.0,17,11.0,0.0,64.7
チーム合計,チーム合計,チーム合計,3,,,,,,121,38,1,31.4,12.67,12,4,0,33.3,4,1.33,60,2,5,9,6.7,70,39.0,0.0,55.7
