背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,盛重 龍,2,■,■,,,,11,3,1,27.3,1.50,1,1,0,100.0,1,0.50,5,0,2,0,0.0,3,1.0,0.0,33.3
4,,内山 正平,2,■,,■,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,2,8.3,1,0.0,0.0,0.0
6,,近 裕崇,2,■,■,,,,5,2,1,40.0,1.00,0,0,0,-,1,0.50,4,0,1,1,6.2,1,1.0,0.0,100.0
7,L,古賀 幸一郎,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,12.0,0.0,80.0
8,,井上 崇昭,3,□,□,■,,,5,1,3,20.0,0.33,3,1,2,33.3,1,0.33,2,0,1,1,12.5,3,1.0,0.0,33.3
9,,川浦 博昭,2,,□,■,,,3,1,1,33.3,0.50,0,0,0,-,1,0.50,7,1,0,1,15.0,2,2.0,0.0,100.0
10,,アンジェルコ チュク,3,■,■,■,,,24,8,4,33.3,2.67,9,3,1,33.3,1,0.33,7,0,1,3,10.7,0,0.0,0.0,-
11,L,森 佑之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,高松 卓矢,1,,,□,,,4,2,1,50.0,2.00,1,0,1,0.0,0,-,1,0,1,0,0.0,2,1.0,0.0,50.0
13,,岡本 秀明,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,幡司 一貴,3,■,■,■,,,8,4,2,50.0,1.33,0,0,0,-,0,-,9,0,1,1,2.8,0,0.0,0.0,-
15,,高橋 和人,3,■,■,■,,,15,8,1,53.3,2.67,5,3,0,60.0,0,-,15,0,2,10,16.7,30,16.0,0.0,53.3
21,,高橋 幸造,1,,■,,,,1,1,0,100.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,1,0.0,0.0,0.0
22,,松永 理生,1,,□,,,,10,3,1,30.0,3.00,2,1,0,50.0,0,-,3,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,86,33,15,38.4,11.00,21,9,4,42.9,5,1.67,61,1,9,19,9.1,58,34.0,0.0,58.6
