背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,清水 邦広,3,■,■,■,,,26,17,1,65.4,5.67,9,5,1,55.6,0,-,9,1,2,5,19.4,0,0.0,0.0,-
2,,深津 英臣,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,0,-,20,0,0,8,10.0,0,0.0,0.0,-
4,,大竹 壱青,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,白澤 健児,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,久原 翼,3,■,■,■,,,18,12,1,66.7,4.00,2,1,0,50.0,0,-,10,0,1,3,5.0,10,5.0,4.0,70.0
8,,仲本 賢優,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,今村 貴彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,山内 晶大,3,■,■,■,,,6,4,0,66.7,1.33,0,0,0,-,2,0.67,9,1,0,1,13.9,0,0.0,0.0,-
13,,クビアク ミハウ,3,■,■,■,,,17,10,0,58.8,3.33,2,2,0,100.0,1,0.33,17,1,3,3,5.9,17,7.0,5.0,55.9
16,L,伊賀 亮平,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,L,永野 健,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,6.0,5.0,65.4
20,,新 貴裕,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
21,,兒玉 康成,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,小宮 雄一郎,3,■,■,■,,,12,7,0,58.3,2.33,0,0,0,-,2,0.67,6,0,1,2,4.2,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,83,52,2,62.7,17.33,13,8,1,61.5,5,1.67,73,3,7,23,9.6,40,18.0,14.0,62.5
