背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,安永 拓弥,4,■,■,■,■,,9,6,0,66.7,1.50,0,0,0,-,0,-,7,0,0,0,0.0,0,0.0,0.0,-
2,,小野寺 太志,4,■,■,■,■,,12,8,0,66.7,2.00,0,0,0,-,2,0.50,14,0,3,2,-1.8,0,0.0,0.0,-
3,,深津 旭弘,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,2,0.50,18,0,2,6,5.6,0,0.0,0.0,-
5,,井上 慎一朗,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0.0,0.0,-
6,,エドガー トーマス,4,■,■,■,■,,47,23,2,48.9,5.75,20,12,1,60.0,1,0.25,14,1,7,2,-1.8,0,0.0,0.0,-
7,,八子 大輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,新井 雄大,4,■,■,■,□,,10,5,1,50.0,1.25,0,0,0,-,0,-,8,0,2,1,-3.1,27,11.0,5.0,50.0
10,L,井上 航,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,6.0,3.0,57.7
15,L,唐川 大志,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,西 知恕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,金子 聖輝,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-
18,,山本 将平,3,,□,□,■,,9,3,0,33.3,1.00,0,0,0,-,0,-,5,0,1,1,0.0,14,7.0,4.0,64.3
19,,陳 建禎,4,■,■,■,■,,17,6,2,35.3,1.50,0,0,0,-,1,0.25,13,0,3,2,-1.9,21,10.0,7.0,64.3
20,,坂下 純也,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,2,0,2,0,-25.0,3,1.0,0.0,33.3
チーム合計,チーム合計,チーム合計,4,,,,,,106,52,5,49.1,13.00,20,12,1,60.0,6,1.50,85,1,22,15,-0.9,78,35.0,19.0,57.1
