背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,池田 颯太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,中村 竜輔,4,■,■,■,■,,7,1,0,14.3,0.25,0,0,0,-,6,1.50,21,0,1,3,2.4,2,0.0,0.0,0.0
5,,笠利 真吾,4,□,■,■,■,,15,5,0,33.3,1.25,1,0,0,0.0,2,0.50,14,0,3,0,-5.4,13,6.0,1.0,50.0
6,,伊藤 樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,戸嵜 嵩大,4,■,■,■,■,,37,16,4,43.2,4.00,3,1,1,33.3,5,1.25,16,0,3,2,-1.6,51,14.0,15.0,42.2
8,,河東 祐大,4,□,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,16,0,0,5,7.8,0,0.0,0.0,-
9,,池田 幸太,4,■,□,□,□,,3,0,1,0.0,-,0,0,0,-,1,0.25,2,0,1,0,-12.5,6,3.0,1.0,58.3
10,,ヌルムルキ リヴァン,4,■,■,■,■,,78,35,4,44.9,8.75,41,19,2,46.3,0,-,21,2,3,10,17.9,0,0.0,0.0,-
12,L,山本 憲吾,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,4.0,1.0,28.1
13,,椿 芽久,1,■,,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
14,,矢貫 龍馬,4,■,■,■,■,,5,0,0,0.0,-,0,0,0,-,1,0.25,22,1,0,3,8.0,2,1.0,1.0,75.0
15,,波佐間 泰平,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
21,,高澤 和貴,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0
22,L,角 雅也,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,145,57,9,39.3,14.25,45,20,3,44.4,15,3.75,118,3,11,24,5.3,92,30.0,19.0,42.9
