背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,安永 拓弥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,小野寺 太志,5,■,■,■,■,■,18,11,1,61.1,2.20,0,0,0,-,3,0.60,16,0,1,5,6.2,3,1.0,0.0,33.3
3,,深津 旭弘,5,■,■,■,■,■,3,1,0,33.3,0.20,1,0,0,0.0,1,0.20,27,2,2,8,13.0,1,0.0,1.0,50.0
4,,中島 健太,2,,,,■,■,3,1,0,33.3,0.50,0,0,0,-,0,-,7,1,1,3,21.4,0,0.0,0.0,-
5,,井上 慎一朗,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-
6,,エドガー トーマス,5,■,■,■,■,■,50,19,4,38.0,3.80,13,8,2,61.5,2,0.40,13,0,3,1,-3.8,0,0.0,0.0,-
7,,八子 大輔,4,,□,□,□,□,3,2,1,66.7,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,武智 洸史,5,■,■,■,■,■,22,5,2,22.7,1.00,0,0,0,-,0,-,14,0,2,0,-3.6,28,12.0,8.0,57.1
10,L,井上 航,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,合田 心平,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,唐川 大志,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,13.0,6.0,64.0
16,,西 知恕,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,1,0.33,9,1,1,3,16.7,1,1.0,0.0,100.0
18,,山本 将平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,陳 建禎,5,■,■,■,■,■,38,17,1,44.7,3.40,4,2,0,50.0,2,0.40,18,0,5,4,-1.4,33,7.0,8.0,33.3
チーム合計,チーム合計,チーム合計,5,,,,,,141,58,9,41.1,11.60,18,10,2,55.6,9,1.80,106,4,16,24,5.7,91,34.0,23.0,50.0
