背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,小野寺 太志,3,■,■,■,,,13,9,0,69.2,3.00,0,0,0,-,2,0.67,14,2,0,6,25.0,0,0.0,0.0,-
3,,深津 旭弘,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,1,0.33,13,1,1,3,11.5,0,0.0,0.0,-
4,,中島 健太,3,■,■,■,,,8,6,0,75.0,2.00,0,0,0,-,0,-,9,1,1,5,22.2,4,2.0,0.0,50.0
6,,エドガー トーマス,3,■,■,■,,,38,17,2,44.7,5.67,12,7,1,58.3,1,0.33,10,0,2,2,0.0,0,0.0,0.0,-
8,,武智 洸史,3,■,■,■,,,14,6,1,42.9,2.00,0,0,0,-,2,0.67,8,0,2,2,0.0,18,13.0,2.0,77.8
10,L,井上 航,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,久原 大輝,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
12,,合田 心平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,熊倉 允,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,唐川 大志,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,4.0,3.0,55.0
16,,西 知恕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,金子 聖輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,山本 将平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,陳 建禎,3,■,■,■,,,15,9,0,60.0,3.00,4,3,0,75.0,0,-,20,1,2,2,5.0,28,15.0,5.0,62.5
チーム合計,チーム合計,チーム合計,3,,,,,,90,49,3,54.4,16.33,16,10,1,62.5,6,2.00,75,5,8,21,11.0,60,34.0,10.0,65.0
