背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,山田 脩造,3,■,■,■,,,10,5,0,50.0,1.67,0,0,0,-,0,-,7,0,3,1,-7.1,13,7.0,1.0,57.7
2,,山近 哲,3,■,■,■,,,5,3,0,60.0,1.00,0,0,0,-,0,-,5,0,2,0,-10.0,0,0.0,0.0,-
3,,クレク バルトシュ,3,■,■,■,,,33,19,1,57.6,6.33,12,8,1,66.7,2,0.67,13,2,3,2,13.5,0,0.0,0.0,-
5,,前田 一誠,3,■,■,■,,,0,0,0,-,-,0,0,0,-,2,0.67,14,0,1,4,5.4,0,0.0,0.0,-
6,,近 裕崇,3,■,■,■,,,6,4,0,66.7,1.33,0,0,0,-,3,1.00,8,0,2,0,-6.2,1,1.0,0.0,100.0
7,,白岩 直也,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,2.0,0.0,50.0
8,,神谷 雄飛,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
9,,ユン ボンウ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,椿山 竜介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,L,川口 太一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
21,,永露 元稀,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,1,1,0,15.0,0,0.0,0.0,-
22,,高梨 健太,3,■,■,■,,,20,11,1,55.0,3.67,3,3,0,100.0,2,0.67,19,1,3,5,7.9,18,8.0,5.0,58.3
24,L,小川 智大,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,8.0,3.0,79.2
26,,山崎 彰都,1,,,□,,,5,2,0,40.0,2.00,0,0,0,-,1,1.00,1,0,0,0,0.0,3,3.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,80,45,2,56.2,15.00,15,11,1,73.3,10,3.33,73,4,15,13,4.8,51,29.0,9.0,65.7
