背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,藤中 優斗,4,■,■,■,■,,10,3,1,30.0,0.75,0,0,0,-,0,-,14,0,1,3,3.6,24,7.0,6.0,41.7
2,,金丸 晃大,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,伏見 大和,4,■,■,■,■,,10,4,0,40.0,1.00,0,0,0,-,4,1.00,14,1,3,4,8.9,2,0.0,0.0,0.0
4,,福山 汰一,4,■,■,■,■,,7,1,1,14.3,0.25,0,0,0,-,0,-,11,2,1,4,25.0,2,0.0,1.0,25.0
6,,フォンテレス フェリペ,4,■,■,■,■,,28,18,2,64.3,4.50,4,2,2,50.0,1,0.25,15,0,7,4,-5.0,36,10.0,15.0,48.6
8,,郡 浩也,1,,,□,,,1,1,0,100.0,1.00,1,1,0,100.0,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
9,,村山 豪,1,,,,□,,2,2,0,100.0,2.00,0,0,0,-,2,2.00,1,0,0,0,0.0,0,0.0,0.0,-
10,,小林 光輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,袴谷 亮介,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
12,,興梠 亮,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,西田 有志,4,■,■,■,■,,46,26,2,56.5,6.50,20,13,1,65.0,1,0.25,17,2,2,8,20.6,1,0.0,1.0,50.0
15,,宮浦 健人,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,1,0,2,25.0,0,0.0,0.0,-
16,,久保山 尚,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,15,0,0,2,3.3,0,0.0,0.0,-
17,L,本間 隆太,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,2.0,3.0,70.0
チーム合計,チーム合計,チーム合計,4,,,,,,104,55,6,52.9,13.75,25,16,3,64.0,9,2.25,95,6,16,27,9.2,70,19.0,26.0,45.7
