背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,バグナス ブライアン,4,■,■,■,■,,35,25,1,71.4,6.25,8,5,1,62.5,2,0.50,16,2,3,4,14.1,30,13.0,9.0,58.3
4,,勝 将哉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,大西 基之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,L,松尾 敬介,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,川口 喬,4,■,■,■,■,,11,8,0,72.7,2.00,0,0,0,-,1,0.25,14,0,2,5,5.4,1,1.0,0.0,100.0
9,,林 一壽,4,■,■,■,■,,10,4,0,40.0,1.00,0,0,0,-,2,0.50,9,1,1,2,13.9,0,0.0,0.0,-
10,,山田 滉太,4,■,■,■,■,,23,14,1,60.9,3.50,10,6,1,60.0,0,-,20,5,5,10,31.2,28,16.0,5.0,66.1
11,,ストックトン カーティス,4,■,■,■,■,,30,16,5,53.3,4.00,16,8,4,50.0,2,0.50,15,1,4,8,13.3,0,0.0,0.0,-
13,L,久保田 雅人,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,6.0,4.0,66.7
16,,濱本 豊,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
18,,古賀 健太,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
21,,井口 直紀,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,16,0,2,1,-1.6,0,0.0,0.0,-
22,,藤岡 諒馬,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
24,,米田 亘希,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,109,67,7,61.5,16.75,34,19,6,55.9,8,2.00,97,9,18,31,12.6,71,36.0,18.0,63.4
