背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,池田 颯太,2,,□,,□,,3,3,0,100.0,1.50,1,1,0,100.0,0,-,2,0,0,1,12.5,0,0.0,0.0,-
4,,中村 竜輔,4,■,■,■,■,,3,0,1,0.0,-,0,0,0,-,2,0.50,16,1,4,3,4.7,0,0.0,0.0,-
5,,笠利 真吾,2,■,■,,,,4,4,0,100.0,2.00,0,0,0,-,0,-,6,1,2,0,8.3,12,4.0,2.0,41.7
6,,伊藤 樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,戸嵜 嵩大,4,■,■,■,■,,24,9,3,37.5,2.25,3,2,1,66.7,1,0.25,12,0,3,1,-4.2,21,5.0,9.0,45.2
8,,河東 祐大,3,■,■,,□,,1,1,0,100.0,0.33,0,0,0,-,0,-,5,0,0,0,0.0,0,0.0,0.0,-
9,,池田 幸太,4,□,□,■,■,,6,2,0,33.3,0.50,2,1,0,50.0,1,0.25,7,0,2,1,-3.6,14,5.0,3.0,46.4
10,,ヌルムルキ リヴァン,4,■,■,■,■,,48,24,4,50.0,6.00,26,14,3,53.8,2,0.50,11,0,2,3,2.3,0,0.0,0.0,-
12,L,山本 憲吾,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,5.0,7.0,42.5
13,,椿 芽久,4,□,□,■,■,,0,0,0,-,-,0,0,0,-,0,-,7,0,1,0,-3.6,0,0.0,0.0,-
14,,矢貫 龍馬,4,■,■,■,■,,5,2,0,40.0,0.50,0,0,0,-,0,-,14,0,1,1,0.0,2,1.0,0.0,50.0
15,,波佐間 泰平,1,,,,□,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
21,L,高澤 和貴,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,角 雅也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,95,45,8,47.4,11.25,32,18,4,56.2,6,1.50,81,2,15,10,0.9,69,20.0,21.0,44.2
