背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,福田 記代子,4,■,■,■,■,,45,16,2,35.6,4.00,8,3,0,37.5,3,0.75,13,1,3,3,11.9,4,2.0,0.0,50.0
2,,江藤 直美,4,■,■,■,■,,22,8,1,36.4,2.00,0,0,0,-,2,0.50,13,1,1,3,11.9,6,6.0,0.0,100.0
4,,多治見 麻子,1,,□,,,,1,1,0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
5,,島崎 みゆき,4,■,■,■,■,,5,0,0,0.0,-,0,0,0,-,3,0.75,14,0,2,2,3.6,0,0.0,0.0,-
6,,田中 姿子,4,■,■,■,■,,29,13,1,44.8,3.25,0,0,0,-,1,0.25,14,0,2,4,7.1,19,19.0,0.0,100.0
7,,谷口 雅美,4,■,■,■,■,,38,12,3,31.6,3.00,0,0,0,-,0,-,19,2,1,5,16.1,13,8.0,0.0,61.5
8,,渡邉 悠美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,小玉 佐知子,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,2,1,0,0,40.0,0,0.0,0.0,-
13,,宝来 麻紀子,3,□,□,,□,,7,2,0,28.6,0.67,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
14,,西村 光代,4,■,■,■,■,,11,7,0,63.6,1.75,0,0,0,-,1,0.25,22,1,0,6,11.4,6,5.0,0.0,83.3
16,L,安武 小由樹,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,29,16.0,0.0,55.2
18,,落合 真理,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,158,59,7,37.3,14.75,8,3,0,37.5,10,2.50,97,6,9,23,11.3,79,58.0,0.0,73.4
